elapsed_s,cost
112.185,15288100.0
112.185,15287900.0
112.185,15287400.0
112.185,15287200.0
112.185,15288100.0
112.185,15287000.0
112.185,15286800.0
112.185,15286500.0
112.185,15286300.0
112.185,15286100.0
112.185,15286000.0
112.185,15286000.0
112.185,15285900.0
112.185,15285800.0
112.185,15286100.0
112.185,15285800.0
112.185,15285700.0
112.185,15285800.0
112.185,15285700.0
112.185,15285600.0
112.185,15285500.0
112.185,15285500.0
112.185,15285400.0
112.185,15285300.0
112.185,15285200.0
112.185,15285100.0
112.185,15285000.0
112.185,15284800.0
112.185,15284500.0
112.185,15284300.0
112.185,15284900.0
112.185,15284200.0
112.185,15286900.0
112.185,15284300.0
112.185,15284200.0
112.185,15292900.0
112.185,15285400.0
112.185,15284400.0
112.185,15284200.0
112.185,15284200.0
112.185,15284100.0
112.185,15284100.0
112.185,15284100.0
112.185,15284000.0
112.185,15284000.0
117.247,15283900.0
117.247,15283900.0
117.247,15283800.0
117.247,15283800.0
117.247,15283800.0
117.247,15283700.0
117.247,15283700.0
117.247,15283600.0
117.247,15283600.0
117.247,15283600.0
117.247,15283500.0
117.247,15283500.0
117.247,15283600.0
117.247,15283500.0
117.247,15283500.0
117.247,15283400.0
117.247,15283400.0
117.247,15283400.0
117.247,15283400.0
117.247,15283300.0
117.247,15283300.0
117.247,15283300.0
117.247,15283300.0
117.247,15283200.0
117.247,15283200.0
117.247,15283100.0
117.247,15283000.0
117.247,15282900.0
117.247,15282800.0
117.247,15282800.0
117.247,15282700.0
117.247,15282600.0
117.247,15282500.0
117.247,15282400.0
117.247,15282400.0
117.247,15282300.0
117.247,15282200.0
117.247,15282200.0
117.247,15282100.0
117.247,15282100.0
117.247,15282000.0
117.247,15282000.0
117.247,15281900.0
117.247,15281900.0
117.247,15281800.0
117.247,15281700.0
117.247,15281700.0
117.247,15281600.0
117.247,15281600.0
117.247,15281500.0
117.247,15281500.0
117.247,15281300.0
117.247,15281700.0
117.247,15281300.0
117.247,15281200.0
117.247,15281100.0
117.247,15280900.0
117.247,15280700.0
117.247,15280600.0
117.247,15280500.0
117.247,15280400.0
117.247,15280300.0
117.247,15280200.0
117.247,15280200.0
117.247,15280100.0
117.247,15280000.0
117.247,15279900.0
117.247,15279900.0
117.247,15279800.0
117.247,15279800.0
117.247,15279700.0
117.247,15279700.0
117.247,15279600.0
117.247,15279500.0
117.247,15279500.0
117.247,15279400.0
117.247,15279400.0
117.247,15279200.0
117.247,15279100.0
117.247,15279000.0
117.247,15278800.0
117.247,15278500.0
117.247,15278300.0
117.247,15278000.0
117.247,15277700.0
117.247,15277500.0
117.247,15277500.0
117.247,15277300.0
117.247,15277300.0
117.247,15277200.0
117.247,15277100.0
117.247,15277000.0
117.247,15276800.0
117.247,15276600.0
117.247,15334700.0
117.247,15282400.0
117.247,15277200.0
117.247,15276600.0
117.247,15276700.0
117.247,15276600.0
117.247,15277200.0
117.247,15276500.0
117.247,15276300.0
117.247,15276200.0
117.247,15276100.0
117.247,15276000.0
117.247,15276000.0
117.247,15275900.0
117.247,15275800.0
117.247,15275700.0
117.247,15275600.0
117.247,15275400.0
117.247,15275300.0
117.247,15275100.0
117.247,15275000.0
117.247,15274900.0
117.247,15274700.0
117.247,15274600.0
117.247,15274500.0
117.247,15274300.0
117.247,15274100.0
117.247,15274500.0
117.247,15273900.0
117.247,15593800.0
117.247,15292100.0
117.247,15274400.0
117.247,15273800.0
117.247,15273600.0
117.247,15281700.0
117.247,15273100.0
117.247,15498800.0
117.247,15289000.0
117.247,15273900.0
117.247,15273000.0
117.247,15273900.0
117.247,15272900.0
117.247,15272700.0
117.247,15272500.0
117.247,15273500.0
117.247,15272400.0
117.247,15273300.0
117.247,15272400.0
117.247,15272300.0
117.247,15272200.0
117.247,15272200.0
117.247,15272200.0
117.247,15272100.0
117.247,15272800.0
117.247,15272100.0
117.247,15271900.0
117.247,15271800.0
117.247,15271800.0
117.247,15271700.0
117.247,15271600.0
117.247,15271600.0
117.247,15271500.0
117.247,15271400.0
117.247,15271300.0
117.247,15271300.0
117.247,15271200.0
117.247,15271100.0
117.247,15270900.0
117.247,15293800.0
117.247,15270800.0
117.247,15273100.0
117.247,15270800.0
117.247,15277100.0
117.247,15271400.0
117.247,15270500.0
117.247,15270300.0
117.247,15270200.0
117.247,15270000.0
117.247,15269600.0
117.247,15269300.0
117.247,15269000.0
117.247,15268800.0
117.247,15268600.0
117.247,15268500.0
117.247,15303700.0
117.247,15272200.0
122.307,15268900.0
122.307,15268500.0
122.307,15268400.0
122.307,15276400.0
122.307,15269600.0
122.307,15268500.0
122.307,15268300.0
122.307,15268200.0
122.307,15268100.0
122.307,15268000.0
122.307,15267900.0
122.307,15267800.0
122.307,15267700.0
122.307,15267600.0
122.307,15267500.0
122.307,15267400.0
122.307,15267200.0
122.307,15273100.0
122.307,15267000.0
122.307,15409900.0
122.307,15278300.0
122.307,15267800.0
122.307,15267000.0
122.307,15268200.0
122.307,15266800.0
122.307,15266400.0
122.307,15266000.0
122.307,15265600.0
122.307,15265200.0
122.307,15264900.0
122.307,15264800.0
122.307,15264500.0
122.307,15264300.0
122.307,15264000.0
122.307,15263700.0
122.307,15263600.0
122.307,15263300.0
122.307,15263300.0
122.307,15263300.0
122.307,15263300.0
122.307,15263200.0
122.307,15263100.0
122.307,15263100.0
122.307,15263000.0
122.307,15263000.0
122.307,15262900.0
122.307,15262900.0
122.307,15262800.0
122.307,15262600.0
122.307,15262400.0
122.307,15262100.0
122.307,15261700.0
122.307,15261400.0
122.307,15261200.0
122.307,15261300.0
122.307,15261100.0
122.307,15371000.0
122.307,15264700.0
122.307,15261000.0
122.307,15263400.0
122.307,15261200.0
122.307,15260900.0
122.307,15260700.0
122.307,15260400.0
122.307,15260300.0
122.307,15259800.0
122.307,15259600.0
122.307,15259400.0
122.307,15261100.0
122.307,15259200.0
122.307,15259500.0
122.307,15259100.0
122.307,15265200.0
122.307,15259700.0
122.307,15259100.0
122.307,36826700.0
122.307,15523200.0
122.307,15267700.0
122.307,15260700.0
122.307,15259200.0
122.307,15258900.0
122.307,15258800.0
122.307,15258700.0
122.307,15259000.0
122.307,15258600.0
122.307,15258400.0
122.307,15258300.0
122.307,15258200.0
122.307,15258100.0
122.307,15258000.0
122.307,15257900.0
122.307,15257900.0
122.307,15257800.0
122.307,15257800.0
122.307,15257700.0
122.307,15257600.0
122.307,15257500.0
122.307,15257500.0
122.307,15257400.0
122.307,15257400.0
122.307,15257300.0
122.307,15257300.0
122.307,15257300.0
122.307,15257200.0
122.307,15257200.0
122.307,15257200.0
122.307,15257200.0
122.307,15257200.0
122.307,15257200.0
122.307,15257100.0
122.307,15257100.0
122.307,15257100.0
122.307,15257000.0
122.307,15257000.0
122.307,15257000.0
122.307,15256900.0
122.307,15256900.0
122.307,15256900.0
122.307,15256800.0
122.307,15256700.0
122.307,15256700.0
122.307,15256700.0
122.307,15256700.0
122.307,15256600.0
122.307,15256600.0
122.307,15256500.0
122.307,15260900.0
122.307,15256500.0
122.307,15256500.0
122.307,15256400.0
122.307,15256400.0
122.307,15256300.0
122.307,15256200.0
122.307,15299700.0
122.307,15260400.0
122.307,15256600.0
122.307,15256200.0
122.307,15256600.0
122.307,15256200.0
122.307,15256200.0
122.307,15257200.0
122.307,15256300.0
122.307,15256100.0
122.307,15256000.0
122.307,15256000.0
122.307,15255900.0
122.307,15256800.0
122.307,15255800.0
122.307,15255800.0
122.307,15255800.0
122.307,15255700.0
122.307,15256300.0
122.307,15255700.0
122.307,15255700.0
122.307,15255600.0
122.307,15255600.0
122.307,15255500.0
122.307,15255500.0
122.307,15255400.0
122.307,15255400.0
122.307,15255700.0
122.307,15255400.0
122.307,15255300.0
122.307,15255300.0
122.307,15255200.0
122.307,15255100.0
122.307,15255400.0
122.307,15255100.0
122.307,15255100.0
122.307,15255100.0
122.307,15255000.0
122.307,15254900.0
122.307,15254800.0
122.307,15254700.0
122.307,15254600.0
122.307,15254400.0
122.307,15254300.0
122.307,15254200.0
122.307,15254100.0
127.514,15254100.0
127.514,15253900.0
127.514,15253900.0
127.514,15253800.0
127.514,15254000.0
127.514,15253800.0
127.514,15253800.0
127.514,15253700.0
127.514,15253700.0
127.514,15253700.0
127.514,15253600.0
127.514,15253600.0
127.514,15253600.0
127.514,15254000.0
127.514,15253600.0
127.514,15253500.0
127.514,15253500.0
127.514,15253500.0
127.514,15253600.0
127.514,15253500.0
127.514,15253500.0
127.514,15253400.0
127.514,15253400.0
127.514,15253400.0
127.514,15253400.0
127.514,15253300.0
127.514,15253300.0
127.514,15253300.0
127.514,15253300.0
127.514,15253200.0
127.514,15253200.0
127.514,15253200.0
127.514,15253100.0
127.514,15253000.0
127.514,15252900.0
127.514,15252800.0
127.514,15252800.0
127.514,15252700.0
127.514,15252700.0
127.514,15252600.0
127.514,15252600.0
127.514,15252500.0
127.514,15252500.0
127.514,15252500.0
127.514,15252400.0
127.514,15252400.0
127.514,15252300.0
127.514,15252300.0
127.514,15252200.0
127.514,15252100.0
127.514,15256200.0
127.514,15252800.0
127.514,15252200.0
127.514,15252000.0
127.514,15251900.0
127.514,15251900.0
127.514,15252000.0
127.514,15251800.0
127.514,15251600.0
127.514,15251600.0
127.514,15251300.0
127.514,15251000.0
127.514,15250600.0
127.514,15250000.0
127.514,15953600.0
127.514,15265400.0
127.514,15249800.0
127.514,17816200.0
127.514,15476300.0
127.514,15270100.0
127.514,15251500.0
127.514,15249900.0
127.514,15249700.0
127.514,17099000.0
127.514,15249200.0
127.514,15251000.0
127.514,15249300.0
127.514,15249000.0
127.514,15248600.0
127.514,15248100.0
127.514,15297000.0
127.514,15247700.0
127.514,15918300.0
127.514,15299900.0
127.514,15250800.0
127.514,15247700.0
127.514,15247600.0
127.514,15278800.0
127.514,15250800.0
127.514,15247900.0
127.514,15247600.0
127.514,53308800.0
127.514,16323400.0
127.514,15249400.0
127.514,15247500.0
127.514,15247000.0
127.514,15246800.0
127.514,15246500.0
127.514,15246200.0
127.514,5918970000.0
127.514,15814600.0
127.514,15282300.0
127.514,15250500.0
127.514,15246900.0
127.514,15246300.0
127.514,15246200.0
127.514,15246000.0
127.514,15245600.0
127.514,15245200.0
127.514,15246500.0
127.514,15245400.0
127.514,15245200.0
127.514,15245000.0
127.514,15244700.0
127.514,15244400.0
127.514,15244300.0
127.514,15244200.0
127.514,15244000.0
127.514,15243900.0
127.514,15243900.0
127.514,15243800.0
127.514,15243700.0
127.514,15243600.0
127.514,15244000.0
127.514,15243700.0
127.514,15243600.0
127.514,15243500.0
127.514,15243400.0
127.514,15243300.0
127.514,15243200.0
127.514,15243000.0
127.514,15242900.0
127.514,15242800.0
127.514,15242700.0
127.514,15242600.0
127.514,15242500.0
127.514,15242300.0
127.514,15242200.0
127.514,15242100.0
127.514,15242100.0
127.514,15241900.0
127.514,15241800.0
127.514,15241700.0
127.514,15241600.0
127.514,15241700.0
127.514,15241600.0
127.514,15241600.0
127.514,15241500.0
127.514,15241500.0
127.514,15241400.0
127.514,15241400.0
127.514,15242500.0
127.514,15241600.0
127.514,15241400.0
127.514,15241300.0
127.514,15241300.0
127.514,15241200.0
127.514,15241200.0
127.514,15241100.0
127.514,15241100.0
127.514,15241000.0
127.514,15240900.0
127.514,15240900.0
127.514,15240800.0
127.514,15240800.0
127.514,15240700.0
127.514,15240600.0
127.514,15240600.0
127.514,15240500.0
127.514,15240500.0
127.514,15240400.0
127.514,15240300.0
127.514,15240200.0
127.514,15240100.0
127.514,15240000.0
127.514,15240100.0
127.514,15239900.0
127.514,15239800.0
127.514,15239700.0
127.514,15239500.0
127.514,15239400.0
127.514,15239300.0
127.514,15239200.0
127.514,15239100.0
132.573,15238900.0
132.573,15238700.0
132.573,15238600.0
132.573,15238500.0
132.573,15238400.0
132.573,15238300.0
132.573,15238100.0
132.573,15237900.0
132.573,15237600.0
132.573,15237400.0
132.573,15237100.0
132.573,15236900.0
132.573,15236700.0
132.573,15236700.0
132.573,15236300.0
132.573,15236100.0
132.573,15236100.0
132.573,15236000.0
132.573,15236000.0
132.573,15235800.0
132.573,15235800.0
132.573,15235700.0
132.573,15235600.0
132.573,15235500.0
132.573,15235400.0
132.573,15235400.0
132.573,15235200.0
132.573,15235100.0
132.573,15235000.0
132.573,15234800.0
132.573,15234800.0
132.573,15234700.0
132.573,15234600.0
132.573,15234600.0
132.573,15234500.0
132.573,15234500.0
132.573,15234600.0
132.573,15234500.0
132.573,15234500.0
132.573,15234400.0
132.573,15234400.0
132.573,15234400.0
132.573,15234300.0
132.573,15234300.0
132.573,15234300.0
132.573,15234300.0
132.573,15234300.0
132.573,15234200.0
132.573,15234200.0
132.573,15234100.0
132.573,15234000.0
132.573,15246700.0
132.573,15234200.0
132.573,15233900.0
132.573,15742800.0
132.573,15273800.0
132.573,15237900.0
132.573,15234300.0
132.573,15233900.0
132.573,15802600.0
132.573,15263200.0
132.573,15234800.0
132.573,15233800.0
132.573,15233700.0
132.573,15233700.0
132.573,15233700.0
132.573,15233600.0
132.573,15233500.0
132.573,15233500.0
132.573,15233400.0
132.573,15233400.0
132.573,15233400.0
132.573,15233300.0
132.573,15233300.0
132.573,15233200.0
132.573,15233200.0
132.573,15233100.0
132.573,15233100.0
132.573,15233000.0
132.573,15233000.0
132.573,15233000.0
132.573,15232900.0
132.573,15232900.0
132.573,15232900.0
132.573,15232800.0
132.573,15232800.0
132.573,15232800.0
132.573,15232700.0
132.573,15232700.0
132.573,15232600.0
132.573,15232600.0
132.573,15232500.0
132.573,15232500.0
132.573,15232500.0
132.573,15232400.0
132.573,15232300.0
132.573,15232200.0
132.573,15232200.0
132.573,15232000.0
132.573,15232000.0
132.573,15231900.0
132.573,15231800.0
132.573,15231800.0
132.573,15231700.0
132.573,15231700.0
132.573,15231600.0
132.573,15231500.0
132.573,15231400.0
132.573,15231400.0
132.573,15231300.0
132.573,15231200.0
132.573,15231100.0
132.573,15231000.0
132.573,15231000.0
132.573,15230900.0
132.573,15230800.0
132.573,15230800.0
132.573,15230800.0
132.573,15230700.0
132.573,15230700.0
132.573,15230600.0
132.573,15230600.0
132.573,15230500.0
132.573,15230300.0
132.573,15230200.0
132.573,15230100.0
132.573,15229900.0
132.573,15229600.0
132.573,15229300.0
132.573,15229000.0
132.573,15229500.0
132.573,15228900.0
132.573,15229300.0
132.573,15228800.0
132.573,15228600.0
132.573,15228300.0
132.573,15228600.0
132.573,15228300.0
132.573,15228100.0
132.573,15228000.0
132.573,15227900.0
132.573,15227800.0
132.573,15227700.0
132.573,15227600.0
132.573,15227500.0
132.573,15227400.0
132.573,15227300.0
132.573,15227100.0
132.573,15226900.0
132.573,15226800.0
132.573,15226700.0
132.573,15226600.0
132.573,15226500.0
132.573,15226400.0
132.573,15226300.0
132.573,15226200.0
132.573,15226700.0
132.573,15226200.0
132.573,15226600.0
132.573,15226200.0
132.573,15226000.0
132.573,15226000.0
132.573,15225900.0
132.573,15225900.0
132.573,15225800.0
132.573,15225700.0
132.573,15225600.0
132.573,15225600.0
132.573,15225500.0
132.573,15225500.0
132.573,15225400.0
132.573,15225400.0
132.573,15225300.0
132.573,15225200.0
132.573,15225200.0
132.573,15225200.0
132.573,15225200.0
132.573,15225100.0
132.573,15225100.0
132.573,15225100.0
137.634,15225000.0
137.634,15225000.0
137.634,15225000.0
137.634,15225000.0
137.634,15225000.0
137.634,15225000.0
137.634,15225000.0
137.634,15225000.0
137.634,15224900.0
137.634,15224900.0
137.634,15224900.0
137.634,15224800.0
137.634,15224800.0
137.634,15224800.0
137.634,15224700.0
137.634,15227000.0
137.634,15224900.0
137.634,15224700.0
137.634,15224700.0
137.634,15224700.0
137.634,15224700.0
137.634,15224700.0
137.634,15224700.0
137.634,15224800.0
137.634,15224700.0
137.634,15224600.0
137.634,15224600.0
137.634,15224600.0
137.634,15224600.0
137.634,15224500.0
137.634,15231700.0
137.634,15224600.0
137.634,15224400.0
137.634,15713500.0
137.634,15278600.0
137.634,15230300.0
137.634,15224900.0
137.634,15224400.0
137.634,15224400.0
137.634,15224300.0
137.634,15224300.0
137.634,15224300.0
137.634,15224300.0
137.634,15224200.0
137.634,15224200.0
137.634,15224100.0
137.634,15224100.0
137.634,15224100.0
137.634,15224100.0
137.634,15224000.0
137.634,15223900.0
137.634,15223800.0
137.634,15223700.0
137.634,15223600.0
137.634,15223600.0
137.634,15223500.0
137.634,15223400.0
137.634,15223400.0
137.634,15223800.0
137.634,15223400.0
137.634,15223300.0
137.634,15223200.0
137.634,15223200.0
137.634,15223100.0
137.634,15223100.0
137.634,15223000.0
137.634,15223000.0
137.634,15222900.0
137.634,15222800.0
137.634,15222800.0
137.634,15222700.0
137.634,15222600.0
137.634,15222500.0
137.634,15222400.0
137.634,15222300.0
137.634,15222300.0
137.634,15222200.0
137.634,15222100.0
137.634,15222000.0
137.634,15221900.0
137.634,15221800.0
137.634,15221800.0
137.634,15221700.0
137.634,15221600.0
137.634,15221600.0
137.634,15221500.0
137.634,15221700.0
137.634,15221400.0
137.634,15221400.0
137.634,15221200.0
137.634,15221200.0
137.634,15221100.0
137.634,15221000.0
137.634,15221100.0
137.634,15221000.0
137.634,15221300.0
137.634,15221000.0
137.634,15220900.0
137.634,15220800.0
137.634,15220800.0
137.634,15220700.0
137.634,15221400.0
137.634,15220700.0
137.634,15220500.0
137.634,15220400.0
137.634,15220300.0
137.634,15220200.0
137.634,15220100.0
137.634,15220100.0
137.634,15219900.0
137.634,15219900.0
137.634,15219800.0
137.634,15219700.0
137.634,15219600.0
137.634,15219400.0
137.634,15219300.0
137.634,15219100.0
137.634,15218900.0
137.634,15218800.0
137.634,15218800.0
137.634,15218700.0
137.634,15218600.0
137.634,15218500.0
137.634,15218500.0
137.634,15218400.0
137.634,15218400.0
137.634,15218300.0
137.634,15218200.0
137.634,15218200.0
137.634,15218100.0
137.634,15217900.0
137.634,15217900.0
137.634,15217700.0
137.634,15217500.0
137.634,15217300.0
137.634,15217100.0
137.634,15216900.0
137.634,15216700.0
137.634,15216500.0
137.634,15216700.0
137.634,15216500.0
137.634,15216500.0
137.634,15216300.0
137.634,15216200.0
137.634,15219200.0
137.634,15216100.0
137.634,15380000.0
137.634,15232300.0
137.634,15217900.0
137.634,15216300.0
137.634,15216100.0
137.634,15216100.0
137.634,15216100.0
137.634,15216000.0
137.634,15215900.0
137.634,15215800.0
137.634,15215800.0
137.634,15215700.0
137.634,15215600.0
137.634,15215500.0
137.634,15215400.0
137.634,15215400.0
137.634,15215300.0
137.634,15215300.0
137.634,15215200.0
137.634,15215200.0
137.634,15215200.0
137.634,15215100.0
137.634,15215100.0
137.634,15215100.0
137.634,15215100.0
137.634,15215000.0
137.634,15215000.0
137.634,15215000.0
137.634,15215000.0
137.634,15215000.0
137.634,15215000.0
137.634,15215000.0
137.634,15215000.0
142.695,15215000.0
142.695,15215000.0
142.695,15215000.0
142.695,15214900.0
142.695,15214900.0
142.695,15214900.0
142.695,15214800.0
142.695,15434000.0
142.695,15214800.0
142.695,236044000.0
142.695,33008500.0
142.695,16372400.0
142.695,15264700.0
142.695,15215100.0
142.695,15214800.0
142.695,15214700.0
142.695,15214800.0
142.695,15214700.0
142.695,15214700.0
142.695,15271800.0
142.695,15221400.0
142.695,15215400.0
142.695,15214800.0
142.695,15214700.0
142.695,15214700.0
142.695,15214700.0
142.695,15214700.0
142.695,15214600.0
142.695,15214600.0
142.695,15214600.0
142.695,15214500.0
142.695,15214900.0
142.695,15214600.0
142.695,15214500.0
142.695,15214500.0
142.695,15214500.0
142.695,15214400.0
142.695,15214400.0
142.695,15214300.0
142.695,15214200.0
142.695,15214200.0
142.695,15214100.0
142.695,15214000.0
142.695,15213900.0
142.695,15213800.0
142.695,15216600.0
142.695,15214000.0
142.695,15213800.0
142.695,15213700.0
142.695,15213600.0
142.695,15213600.0
142.695,15213500.0
142.695,15213500.0
142.695,15213400.0
142.695,15213400.0
142.695,15213400.0
142.695,15213400.0
142.695,15213300.0
142.695,15213300.0
142.695,15213300.0
142.695,15213300.0
142.695,15213300.0
142.695,15213200.0
142.695,15213200.0
142.695,15213100.0
142.695,15215700.0
142.695,15213100.0
142.695,986647000.0
142.695,21356700.0
142.695,15221800.0
142.695,15214500.0
142.695,15213400.0
142.695,15213200.0
142.695,15213100.0
142.695,15213100.0
142.695,15213400.0
142.695,15213200.0
142.695,15213100.0
142.695,15213100.0
142.695,15213100.0
142.695,15213000.0
142.695,15213000.0
142.695,15213000.0
142.695,15212900.0
142.695,15213900.0
142.695,15213000.0
142.695,15212900.0
142.695,15212800.0
142.695,15213600.0
142.695,15212900.0
142.695,15212800.0
142.695,15212700.0
142.695,15212600.0
142.695,15212600.0
142.695,15212500.0
142.695,15212500.0
142.695,15212400.0
142.695,15212300.0
142.695,15223100.0
142.695,15212600.0
142.695,15212200.0
142.695,15212200.0
142.695,15212100.0
142.695,15212300.0
142.695,15212100.0
142.695,15212000.0
142.695,15211900.0
142.695,15211800.0
142.695,15211800.0
142.695,15211700.0
142.695,15211700.0
142.695,15211600.0
142.695,15211500.0
142.695,15211500.0
142.695,15211400.0
142.695,15211200.0
142.695,15211100.0
142.695,15211000.0
142.695,15211000.0
142.695,15210900.0
142.695,15210800.0
142.695,15210800.0
142.695,15210700.0
142.695,15210600.0
142.695,15210500.0
142.695,15210400.0
142.695,15210300.0
142.695,15210200.0
142.695,15210100.0
142.695,15210000.0
142.695,15209900.0
142.695,15209800.0
142.695,15209800.0
142.695,15209800.0
142.695,15209700.0
142.695,15209700.0
142.695,15209600.0
142.695,15209600.0
142.695,15209600.0
142.695,15209600.0
142.695,15209500.0
142.695,15212900.0
142.695,15209900.0
142.695,15209500.0
142.695,15209500.0
142.695,15209500.0
142.695,15209400.0
142.695,15209400.0
142.695,15209300.0
142.695,15209300.0
142.695,15209300.0
142.695,15209300.0
142.695,15209300.0
142.695,15209200.0
142.695,15209200.0
142.695,15209200.0
142.695,15209100.0
142.695,15209100.0
142.695,15209000.0
142.695,15209000.0
142.695,15208900.0
142.695,15208800.0
142.695,15208700.0
142.695,15208600.0
142.695,15208400.0
142.695,15208300.0
142.695,15208200.0
142.695,15208200.0
142.695,15208100.0
142.695,15208000.0
142.695,15207900.0
142.695,15207800.0
142.695,15207700.0
142.695,15207700.0
142.695,15207700.0
142.695,15207700.0
142.695,15207600.0
142.695,15207600.0
142.695,15207600.0
142.695,15207600.0
142.695,15207600.0
147.753,15208200.0
147.753,15207700.0
147.753,15207600.0
147.753,15207600.0
147.753,15207600.0
147.753,15207600.0
147.753,15207500.0
147.753,15207500.0
147.753,15207500.0
147.753,15207500.0
147.753,15207400.0
147.753,15207400.0
147.753,15207400.0
147.753,15207400.0
147.753,15207400.0
147.753,15207300.0
147.753,15207200.0
147.753,15207200.0
147.753,15207100.0
147.753,15207100.0
147.753,15207100.0
147.753,15207000.0
147.753,15207200.0
147.753,15207100.0
147.753,15207000.0
147.753,15207000.0
147.753,15207000.0
147.753,15206900.0
147.753,15206900.0
147.753,15206800.0
147.753,15206700.0
147.753,15206700.0
147.753,15206600.0
147.753,15206600.0
147.753,15206500.0
147.753,15206500.0
147.753,15206500.0
147.753,15206500.0
147.753,15206400.0
147.753,15206400.0
147.753,15206400.0
147.753,15206300.0
147.753,15206300.0
147.753,15206200.0
147.753,15206300.0
147.753,15206200.0
147.753,15206100.0
147.753,15206100.0
147.753,15206000.0
147.753,15206000.0
147.753,15205900.0
147.753,15205900.0
147.753,15205800.0
147.753,15205600.0
147.753,15205400.0
147.753,15205300.0
147.753,15205200.0
147.753,15205100.0
147.753,15205000.0
147.753,15205000.0
147.753,15205000.0
147.753,15205000.0
147.753,15204900.0
147.753,15204900.0
147.753,15204800.0
147.753,15204700.0
147.753,15204700.0
147.753,15204600.0
147.753,15204600.0
147.753,15204600.0
147.753,15204600.0
147.753,15204500.0
147.753,15204500.0
147.753,15204500.0
147.753,15204400.0
147.753,15204400.0
147.753,15204300.0
147.753,15204300.0
147.753,15204200.0
147.753,15204100.0
147.753,15204000.0
147.753,15204000.0
147.753,15203900.0
147.753,15203900.0
147.753,15203800.0
147.753,15203800.0
147.753,15203800.0
147.753,15203700.0
147.753,15203600.0
147.753,15203600.0
147.753,15203600.0
147.753,15203500.0
147.753,15203500.0
147.753,15203400.0
147.753,15203400.0
147.753,15203300.0
147.753,15203300.0
147.753,15203200.0
147.753,15203200.0
147.753,15203200.0
147.753,15203100.0
147.753,15203100.0
147.753,15218700.0
147.753,15203800.0
147.753,15203100.0
147.753,15207100.0
147.753,15203900.0
147.753,15203200.0
147.753,15203000.0
147.753,15203000.0
147.753,15203000.0
147.753,15202900.0
147.753,15202900.0
147.753,15202900.0
147.753,15203000.0
147.753,15202800.0
147.753,15202800.0
147.753,15202700.0
147.753,15202700.0
147.753,15202600.0
147.753,15202600.0
147.753,15202500.0
147.753,15212400.0
147.753,15202500.0
147.753,15202400.0
147.753,15228700.0
147.753,15204500.0
147.753,15202500.0
147.753,15202400.0
147.753,17977200.0
147.753,15266600.0
147.753,15202800.0
147.753,15202300.0
147.753,15202200.0
147.753,15202100.0
147.753,15202000.0
147.753,15202000.0
147.753,15202000.0
147.753,15202000.0
147.753,15201900.0
147.753,15201900.0
147.753,15201900.0
147.753,15201800.0
147.753,15201800.0
147.753,15201700.0
147.753,15201700.0
147.753,15201600.0
147.753,15201500.0
147.753,15201400.0
147.753,15201400.0
147.753,15201300.0
147.753,15201300.0
147.753,15201200.0
147.753,15201100.0
147.753,15201000.0
147.753,15200900.0
147.753,15200900.0
147.753,15200800.0
147.753,15200700.0
147.753,15200600.0
147.753,15200600.0
147.753,15200400.0
147.753,15200300.0
147.753,15200100.0
147.753,15200100.0
147.753,15199900.0
147.753,15199900.0
147.753,15199700.0
147.753,15199600.0
147.753,15199600.0
147.753,15199400.0
147.753,15199300.0
147.753,15199200.0
147.753,15199100.0
147.753,15199000.0
147.753,15198800.0
147.753,15198500.0
147.753,15198300.0
147.753,15198100.0
147.753,15198000.0
147.753,15197800.0
152.82,15372900.0
152.82,15197600.0
152.82,185157000.0
152.82,18553700.0
152.82,15197500.0
152.82,926934000.0
152.82,97325500.0
152.82,22079000.0
152.82,15736900.0
152.82,15234300.0
152.82,15199700.0
152.82,15197600.0
152.82,15197500.0
152.82,15197400.0
152.82,15197300.0
152.82,15197200.0
152.82,15197100.0
152.82,15197000.0
152.82,15197300.0
152.82,15197000.0
152.82,15196900.0
152.82,15196900.0
152.82,15196800.0
152.82,15196800.0
152.82,15196800.0
152.82,15196700.0
152.82,15196700.0
152.82,15196700.0
152.82,15196600.0
152.82,15196600.0
152.82,15196500.0
152.82,15196400.0
152.82,15196300.0
152.82,15196200.0
152.82,15196100.0
152.82,15196000.0
152.82,15196000.0
152.82,15195900.0
152.82,15195800.0
152.82,15195800.0
152.82,15195700.0
152.82,15195700.0
152.82,15195700.0
152.82,15195700.0
152.82,15195700.0
152.82,15195600.0
152.82,15195600.0
152.82,15195600.0
152.82,15195600.0
152.82,15195500.0
152.82,15195500.0
152.82,15195500.0
152.82,15195500.0
152.82,15195500.0
152.82,15195400.0
152.82,15195400.0
152.82,15195400.0
152.82,15195400.0
152.82,15195400.0
152.82,15195300.0
152.82,15195300.0
152.82,15195300.0
152.82,15195300.0
152.82,15195200.0
152.82,15195200.0
152.82,15195200.0
152.82,15195100.0
152.82,15195100.0
152.82,15195000.0
152.82,15239600.0
152.82,15195000.0
152.82,15304900.0
152.82,15202900.0
152.82,15195400.0
152.82,15195000.0
152.82,15209400.0
152.82,15195900.0
152.82,15195000.0
152.82,15194900.0
152.82,15194900.0
152.82,15194800.0
152.82,15194700.0
152.82,15194700.0
152.82,15194700.0
152.82,15194600.0
152.82,15194600.0
152.82,15194400.0
152.82,15194400.0
152.82,15194300.0
