time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,qddot1_rad_s2,qddot2_rad_s2,qddot3_rad_s2
0,0.157989852165,0.157989852165,0.157989852165,2.07269383878e-06,-1.00397740042e-05,-2.52595616956e-06,-0.00373576288268,0.0181012538434,0.00454950457538
0.00125,0.157989850868,0.157989858451,0.157989853745,-4.14827336925e-06,2.00969990871e-05,5.05354567082e-06,-0.00621778465018,0.0301175831027,0.00757769836923
0.0025,0.157989841794,0.157989902407,0.157989864799,-1.34717677867e-05,6.52541837525e-05,1.64182897535e-05,-0.00993733298174,0.0481211511186,0.0121180061541
0.00375,0.157989817188,0.157990021586,0.15798989479,-2.89916058236e-05,0.000140399876884,3.5348561056e-05,-0.0148874254791,0.0720701121509,0.0181664449514
0.005,0.157989769315,0.157990253407,0.15798995317,-5.06903314843e-05,0.00024542946413,6.18344021319e-05,-0.0198235214185,0.095935390371,0.0242068837167
0.00625,0.157989690462,0.15799063516,0.157990049376,-7.85504093699e-05,0.000380238352811,9.58657703478e-05,-0.0247455527017,0.119716994291,0.030239254761
0.0075,0.157989572939,0.157991204003,0.157990192835,-0.000112554213239,0.000544721949858,0.000137432539034,-0.029653444858,0.143414916383,0.0362634922965
0.00875,0.157989409077,0.157991996965,0.157990392958,-0.000152684021515,0.000738775643768,0.000186524501089,-0.0345471171329,0.167029134525,0.0422795320901
0.01,0.157989191229,0.157993050942,0.157990659146,-0.000198922006071,0.00096229478617,0.00024313136926,-0.0394264803219,0.190559610937,0.0482873100083
0.01125,0.157988911772,0.157994402702,0.157991000786,-0.00025125022232,0.00121517467111,0.00030724277611,-0.0442914379988,0.214006293183,0.0542867631736
0.0125,0.157988563104,0.157996088879,0.157991427253,-0.000309650601068,0.00149731051913,0.000378848277194,-0.049141888033,0.237369114373,0.0602778297321
0.01375,0.157988137645,0.157998145978,0.157991947907,-0.000374104942402,0.00180859745704,0.00045793735044,-0.0539777215295,0.260647992326,0.066260448898
0.015,0.157987627841,0.158000610372,0.157992572096,-0.000444594904891,0.00214893049994,0.000544499399439,-0.0587988214903,0.283842831124,0.0722345611933
0.01625,0.157987026158,0.158003518304,0.157993309155,-0.000521101996128,0.00251820453485,0.000638523753423,-0.0636050649632,0.306953520629,0.0782001076885
0.0175,0.157986325086,0.158006905884,0.157994168406,-0.000603607567299,0.00291631430152,0.00073999966866,-0.0683963228141,0.329979935677,0.0841570303947
0.01875,0.157985517139,0.15801080909,0.157995159155,-0.000692092803163,0.00334315437404,0.00084891632941,-0.0731724586387,0.352921938466,0.0901052717552
0.02,0.157984594854,0.15801526377,0.157996290696,-0.000786538713896,0.00379861914768,0.000965262848048,-0.07793332951,0.375779377788,0.0960447761855
0.02125,0.157983550792,0.158020305638,0.157997572312,-0.000886926126938,0.00428260281851,0.00108902826987,-0.0826787869812,0.398552087614,0.101975488676
0.0225,0.157982377539,0.158025970277,0.157999013267,-0.000993235681349,0.00479499936672,0.00122020156974,-0.087408676103,0.421239889616,0.107897353382
0.02375,0.157981067703,0.158032293136,0.158000622816,-0.0011054478172,0.00533570254255,0.00135877165333,-0.0921228344424,0.443842592725,0.113810317049
0.025,0.157979613919,0.158039309533,0.158002410196,-0.00122354276746,0.00590460584853,0.00150472736236,-0.0968210950703,0.466359991972,0.119714327693
0.02625,0.157978008846,0.158047054651,0.158004384634,-0.00134750055487,0.00650160252248,0.00165805747256,-0.101503284569,0.488791870339,0.125609331965
0.0275,0.157976245168,0.158055563539,0.15800655534,-0.00147730097888,0.00712658552438,0.00181875069227,-0.10616922296,0.511137998811,0.131495278029
0.02875,0.157974315594,0.158064871115,0.158008931511,-0.00161292361227,0.00777944751951,0.00198679566763,-0.11081872515,0.533398134976,0.137372115992
0.03,0.157972212859,0.158075012158,0.158011522329,-0.00175434779175,0.00846008086182,0.00216218098225,-0.115451599143,0.55557202451,0.143239795312
0.03125,0.157969929724,0.158086021317,0.158014336963,-0.00190155261013,0.00916837758079,0.00234489515591,-0.12006764816,0.577659402376,0.149098265894
0.0325,0.157967458977,0.158097933102,0.158017384567,-0.00205451691215,0.00990422936776,0.00253492664699,-0.124666669876,0.599659990851,0.154947479487
0.03375,0.157964793432,0.15811078189,0.15802067428,-0.00221321928482,0.0106675275579,0.00273226385463,-0.129248455812,0.621573499907,0.160787387961
0.035,0.157961925929,0.158124601921,0.158024215227,-0.00237763805168,0.0114581631175,0.00293689511689,-0.133812792245,0.643399629644,0.166617942727
0.03625,0.157958849337,0.158139427298,0.158028016518,-0.00254775126543,0.012276026632,0.00314880871145,-0.138359459856,0.665138068567,0.17243909688
0.0375,0.157955556551,0.158155291988,0.158032087248,-0.00272353670132,0.0131210082889,0.00336799285909,-0.14288823397,0.686788493636,0.178250804379
0.03875,0.157952040495,0.158172229819,0.1580364365,-0.00290497185036,0.0139929978661,0.0035944357224,-0.147398884883,0.708350571728,0.184053018552
0.04,0.157948294121,0.158190274482,0.158041073338,-0.00309203391353,0.0148918847183,0.00382812540547,-0.151891177646,0.729823959097,0.189845693868
0.04125,0.15794431041,0.158209459531,0.158046006813,-0.00328469979447,0.0158175577639,0.00406904995707,-0.156364872623,0.751208301145,0.195628785173
0.0425,0.157940082372,0.158229818377,0.158051245963,-0.00348294609509,0.0167699054711,0.0043171973684,-0.160819724363,0.772503232903,0.201402247453
0.04375,0.157935603045,0.158251384294,0.158056799807,-0.00368674910538,0.0177488158461,0.0045725555757,-0.165255482261,0.793708380655,0.207166037137
0.045,0.157930865499,0.158274190416,0.158062677352,-0.00389608480074,0.0187541764228,0.00483511246124,-0.169671892075,0.814823360392,0.212920109877
0.04625,0.157925862833,0.158298269735,0.158068887588,-0.00411092883557,0.0197858742471,0.00510485585039,-0.174068694281,0.835847777054,0.218664422113
0.0475,0.157920588177,0.158323655102,0.158075439491,-0.00433125653645,0.0208437958654,0.00538177351653,-0.178445624286,0.856781228151,0.224398931186
0.04875,0.157915034692,0.158350379225,0.158082342022,-0.00455704289628,0.0219278273175,0.00566585317836,-0.18280241257,0.877623301926,0.23012359392
0.05,0.15790919557,0.15837847467,0.158089604124,-0.00478826256787,0.0230378541202,0.00595708250133,-0.187138786066,0.898373575924,0.235838368181
0.05125,0.157903064035,0.15840797386,0.158097234728,-0.00502488986145,0.0241737612573,0.00625544909881,-0.191454466895,0.919031620154,0.241543211814
0.0525,0.157896633345,0.158438909073,0.158105242747,-0.00526689873511,0.0253354331706,0.00656094053086,-0.195749172039,0.939596996329,0.247238082662
0.05375,0.157889896789,0.158471312443,0.158113637079,-0.00551426279154,0.0265227537481,0.00687354430546,-0.200022615286,0.960069257235,0.252922939694
0.055,0.157882847688,0.158505215958,0.158122426608,-0.00576695527332,0.0277356063137,0.0071932478801,-0.204274505612,0.980447947825,0.25859774162
0.05625,0.1578754794,0.158540651459,0.158131620199,-0.00602494905557,0.0289738736177,0.00752003865951,-0.208504547672,1.0007326042,0.264262446737
0.0575,0.157867785316,0.158577650642,0.158141226704,-0.0062882166425,0.0302374378242,0.00785390399694,-0.212712442644,1.02092275505,0.269917015285
0.05875,0.157859758859,0.158616245054,0.158151254959,-0.00655673016218,0.0315261805053,0.00819483119773,-0.216897887032,1.04101792288,0.27556140615
0.06,0.15785139349,0.158656466093,0.158161713782,-0.00683046136008,0.0328399826314,0.00854280751231,-0.221060573688,1.06101762156,0.281195578248
0.06125,0.157842682705,0.15869834501,0.158172611978,-0.0071093815964,0.0341787245592,0.00889782014335,-0.225200192429,1.08092135765,0.28681949257
0.0625,0.157833620036,0.158741912904,0.158183958333,-0.00739346184115,0.0355422860255,0.00925985624374,-0.229316428212,1.10072863144,0.29243310845
0.06375,0.157824199051,0.158787200725,0.158195761618,-0.00768267266693,0.0369305461378,0.00962890291447,-0.233408962131,1.12043893591,0.298036385757
0.065,0.157814413355,0.15883423927,0.15820803059,-0.00797698424648,0.0383433833653,0.0100049472081,-0.237477472959,1.14005175842,0.303629284454
0.06625,0.15780425659,0.158883059184,0.158220773986,-0.00827636634933,0.0397806755339,0.0103879761256,-0.241521635721,1.15956657982,0.30921176517
0.0675,0.157793722439,0.158933690959,0.15823400053,-0.00858078833578,0.0412422998148,0.0107779766211,-0.245541120768,1.1789828736,0.314783788863
0.06875,0.157782804619,0.158986164933,0.158247718928,-0.00889021915125,0.0427281327179,0.0111749355978,-0.249535596063,1.19830010842,0.320345315112
0.07,0.157771496891,0.15904051129,0.158261937869,-0.00920462732594,0.0442380500859,0.0115788399088,-0.253504726646,1.21751774799,0.3258963044
0.07125,0.157759793051,0.159096760058,0.158276666028,-0.00952398096786,0.0457719270878,0.0119896763588,-0.257448173397,1.23663524981,0.331436717286
0.0725,0.157747686938,0.159154941108,0.15829191206,-0.00984824775944,0.0473296382104,0.0124074317021,-0.261365594702,1.25565206552,0.33696651453
0.07375,0.157735172432,0.159215084154,0.158307684607,-0.0101773949546,0.0489110572516,0.0128320926451,-0.26525664619,1.27456764308,0.342485656904
0.075,0.157722243451,0.159277218751,0.158323992292,-0.0105113893749,0.0505160573181,0.0132636458443,-0.269120980218,1.29338142518,0.34799410418
0.07625,0.157708893958,0.159341374297,0.158340843721,-0.0108501974052,0.0521445108146,0.0137020779055,-0.272958245517,1.3120928488,0.353491817219
0.0775,0.157695117957,0.159407580028,0.158358247486,-0.0111937849887,0.0537962894401,0.0141473753874,-0.276768089373,1.33070134854,0.358978757225
0.07875,0.157680909496,0.159475865021,0.15837621216,-0.0115421176286,0.0554712641859,0.0145995247986,-0.280550155765,1.34920635432,0.364454883484
0.08,0.157666262663,0.159546258189,0.158394746298,-0.0118951603781,0.0571693053259,0.0150585125961,-0.284304085591,1.3676072907,0.36992015641
0.08125,0.157651171595,0.159618788284,0.158413858441,-0.0122528778426,0.0588902824127,0.0155243251896,-0.288029518529,1.38590357991,0.375374537319
0.0825,0.157635630469,0.159693483895,0.158433557111,-0.0126152341744,0.0606340642757,0.0159969489394,-0.291726090359,1.4040946412,0.38081798568
0.08375,0.157619633509,0.159770373445,0.158453850814,-0.0129821930685,0.0624005190157,0.0164763701538,-0.295393434939,1.4221798897,0.38625046148
0.085,0.157603174986,0.159849485192,0.158474748037,-0.0133537177618,0.0641895139999,0.0169625750931,-0.299031184488,1.44015873726,0.391671924652
0.08625,0.157586249215,0.15993084723,0.158496257252,-0.0137297710297,0.0660009158588,0.0174555499655,-0.30263896864,1.45803059358,0.397082335158
0.0875,0.157568850559,0.160014487482,0.158518386912,-0.0141103151834,0.0678345904839,0.017955280931,-0.306216414361,1.47579486608,0.402481652981
0.08875,0.157550973427,0.160100433706,0.158541145454,-0.0144953120656,0.069690403024,0.0184617540979,-0.309763146763,1.49345095927,0.407869837068
0.09,0.157532612278,0.16018871349,0.158564541297,-0.0148847230503,0.0715682178821,0.0189749555236,-0.313278789716,1.51099827523,0.413246847233
0.09125,0.157513761619,0.160279354251,0.158588582843,-0.0152785090399,0.0734678987121,0.019494871216,-0.316762964763,1.52843621532,0.41861264254
0.0925,0.157494416006,0.160372383236,0.158613278475,-0.0156766304622,0.0753893084204,0.02002148713,-0.320215291475,1.5457641787,0.423967181504
0.09375,0.157474570043,0.160467827522,0.15863863656,-0.0160790472686,0.0773323091589,0.0205547891698,-0.323635388071,1.56298156234,0.429310422876
0.095,0.157454218388,0.160565714009,0.158664665448,-0.0164857189324,0.0792967623262,0.0210947631872,-0.327022870792,1.58008776318,0.43464232597
0.09625,0.157433355746,0.160666069428,0.158691373468,-0.0168966044455,0.0812825285668,0.0216413949847,-0.330377353848,1.59708217687,0.439962849154
0.0975,0.157411976876,0.160768920331,0.158718768935,-0.017311662317,0.0832894677684,0.0221946703101,-0.333698450987,1.61396419798,0.445271949019
0.09875,0.15739007659,0.160874293097,0.158746860144,-0.017730850573,0.0853174390618,0.0227545748572,-0.336985774857,1.63073322067,0.450569584524
0.1,0.15736764975,0.160982213928,0.158775655373,-0.0181541267541,0.0873663008201,0.0233210942714,-0.34023893555,1.64738863933,0.45585571371
0.10125,0.157344691273,0.161092708849,0.15880516288,-0.0185814479119,0.0894359106601,0.0238942141415,-0.343457541982,1.66392984785,0.461130292351
0.1025,0.15732119613,0.161205803705,0.158835390908,-0.0190127706091,0.0915261254397,0.0244739200022,-0.346641203242,1.68035623997,0.466393278276
0.10375,0.157297159347,0.161321524163,0.15886634768,-0.01944805092,0.09363680126,0.0250601973372,-0.349789526518,1.69666721085,0.471644628703
0.105,0.157272576003,0.161439895708,0.158898041401,-0.0198872444254,0.0957677934668,0.025653031574,-0.352902117379,1.71286215558,0.476884299263
0.10625,0.157247441236,0.161560943646,0.158930480259,-0.0203303062134,0.097918956649,0.0262524080854,-0.355978581862,1.72894047001,0.482112246374
0.1075,0.157221750237,0.1616846931,0.158963672421,-0.02077719088,0.100090144642,0.0268583121899,-0.359018524492,1.74490155153,0.48732842551
0.10875,0.157195498258,0.161811169008,0.158997626039,-0.0212278525247,0.102281210528,0.0274707291491,-0.362021548705,1.76074479864,0.49253279208
0.11,0.157168680606,0.161940396126,0.159032349244,-0.0216822447518,0.104492006638,0.0280896441701,-0.36498725791,1.77646961135,0.497725301648
0.11125,0.157141292647,0.162072399024,0.15906785015,-0.0221403206695,0.106722384556,0.0287150424032,-0.367915254708,1.79207539187,0.502905908598
0.1125,0.157113329804,0.162207202087,0.15910413685,-0.0226020328886,0.108972195118,0.0293469089416,-0.370805141543,1.80756154385,0.508074567378
0.11375,0.157084787564,0.162344829512,0.159141217422,-0.0230673335233,0.111241288416,0.0299852288217,-0.373656519946,1.82292747315,0.513231232372
0.115,0.157055661471,0.162485305308,0.159179099922,-0.0235361741884,0.113529513801,0.0306299870226,-0.376468990842,1.83817258907,0.518375856905
0.11625,0.157025947129,0.162628653297,0.15921779239,-0.0240085060004,0.115836719888,0.031281168464,-0.379242156149,1.85329630245,0.523508393545
0.1175,0.156995640206,0.162774897108,0.159257302844,-0.0244842795788,0.118162754557,0.0319387580064,-0.381975617216,1.86829802761,0.528628796101
0.11875,0.15696473643,0.162924060183,0.159297639285,-0.0249634450435,0.120507464958,0.0326027404542,-0.3846689738,1.8831771822,0.533737017281
0.12,0.156933231593,0.163076165771,0.159338809695,-0.0254459520133,0.122870697513,0.0332731005496,-0.387321827588,1.89793318618,0.538833008397
0.12125,0.15690112155,0.163231236927,0.159380822036,-0.0259317496124,0.125252297923,0.0339498229752,-0.389933780443,1.91256546454,0.54391672187
0.1225,0.156868402219,0.163389296515,0.159423684252,-0.0264207864644,0.127652111174,0.0346328923543,-0.392504432548,1.92707344581,0.548988108483
0.12375,0.156835069584,0.163550367205,0.159467404267,-0.0269130106938,0.130069981538,0.0353222932464,-0.395033385843,1.94145656164,0.554047118618
0.125,0.156801119692,0.163714471469,0.159511989985,-0.027408369929,0.132505752578,0.0360180101508,-0.397520242112,1.9557142484,0.559093703706
0.12625,0.156766548659,0.163881631586,0.159557449292,-0.0279068112991,0.134959267159,0.0367200275057,-0.399964603622,1.96984594747,0.564127813229
0.1275,0.156731352664,0.164051869637,0.159603790054,-0.0284082814381,0.137430367447,0.0374283296839,-0.40236607411,1.98385110415,0.56914939652
0.12875,0.156695527955,0.164225207505,0.159651020117,-0.0289127264844,0.139918894919,0.038142900997,-0.404724256103,1.99772916886,0.57415840331
0.13,0.156659070848,0.164401666874,0.159699147306,-0.0294200920783,0.142424690369,0.0388637256922,-0.407038753212,2.01147959818,0.579154781803
0.13125,0.156621977725,0.164581269231,0.159748179431,-0.0299303233674,0.144947593914,0.0395907879515,-0.409309171266,2.02510185247,0.584138480164
0.1325,0.156584245039,0.164764035859,0.159798124276,-0.0304433650065,0.147487445,0.0403240718926,-0.411535116064,2.03859539806,0.589109446452
0.13375,0.156545869313,0.164949987843,0.15984898961,-0.0309591611575,0.150044082409,0.0410635615676,-0.413716193535,2.05195970793,0.594067627659
0.135,0.156506847137,0.165139146065,0.15990078318,-0.0314776554903,0.15261734427,0.0418092409618,-0.415852011278,2.0651942604,0.599012970463
0.13625,0.156467175174,0.165331531204,0.159953512713,-0.0319987911857,0.15520706806,0.0425610939938,-0.417942178677,2.07829854006,0.603945421744
0.1375,0.156426850159,0.165527163735,0.160007185915,-0.032522510937,0.15781309062,0.0433191045161,-0.419986305221,2.09127203767,0.608864927364
0.13875,0.156385868897,0.165726063931,0.160061810474,-0.0330487569488,0.160435248155,0.0440832563122,-0.42198400177,2.10411425094,0.613771431972
0.14,0.156344228266,0.165928251856,0.160117394056,-0.0335774709415,0.163073376247,0.044853533096,-0.42393488101,2.11682468407,0.618664880784
