[rosmaster.main][INFO] 2026-08-03 04:09:24,417: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2026-08-03 04:09:24,417: Starting ROS Master Node
[rosmaster.master][INFO] 2026-08-03 04:09:27,604: +PARAM [/se3_node/BoundArmZ] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,604: +PARAM [/se3_node/TaskArmZ] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,604: +PARAM [/se3_node/EEDownVel] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,604: +PARAM [/se3_node/ObjectHeight] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,604: +PARAM [/se3_node/GravAcc] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,604: +PARAM [/se3_node/PenaltyPVTB] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,604: +PARAM [/se3_node/PenaltyArm] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,604: +PARAM [/se3_node/PrintCost] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,604: +PARAM [/se3_node/UseC2Diffeo] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,604: +PARAM [/se3_node/MultiLayerOpt] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/OptRelTol1] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/OptRelTol2] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/S_CurvCoeff] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/Restart] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/TrajVizWidth] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/TrajVizRGB] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/EllipsoidPath] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/QuadEllipsoidVizRGBA] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/EEEllipsoidVizRGBA] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/QuadrotorPath] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/PenaltyGraspWeight] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/OrientationR] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/GraspR] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/PlatformR] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/SmoothR] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/CollectData] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/CoordinateNum] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/use_quadrotor_odom] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/use_object_odom] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/se3_node/overlap] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/map/x_size] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/map/y_size] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/map/z_size] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/map/origin_x] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/map/origin_y] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/map/origin_z] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/map/resolution] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/map/world_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/world_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/jps/resolution] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/jps/lambda_heu] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,605: +PARAM [/jps/allocate_num] by /roslaunch
[rosmaster.master][INFO] 2026-08-03 04:09:27,647: +PUB [/rosout] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,647: +SERVICE [/se3_node/get_loggers] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,647: +SERVICE [/se3_node/set_logger_level] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,650: +CACHEDPARAM [/rosout_disable_topics_generation] by /se3_node
[rosmaster.master][INFO] 2026-08-03 04:09:27,651: +SUB [/odom_converter/converted_odom1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,651: +PUB [/trajectory] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,651: +PUB [/trajectory_arm] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,652: +SUB [/start_trigger] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,653: +SUB [/publish_trigger] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,653: +PUB [/visualization/target] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,653: +PUB [/finish_simulation] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,653: +PUB [/logger] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,667: +PUB [/visualization/trajectory1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,668: +PUB [/visualization/ellipsoid_dilate1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,668: +PUB [/visualization/ellipsoid1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,668: +PUB [/visualization/quadrotor] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,668: +PUB [/visualization/polyhedra1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,668: +PUB [/visualization/tilt_rate] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,668: +PUB [/visualization/thrust_magnitute] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,668: +PUB [/visualization/path1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,669: +PUB [/visualization/keypoints1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,669: +PUB [/visualization/guidepoints1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,669: +PUB [/visualization/ellipsoid_end1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,669: +PUB [/visualization/active_polyhedron1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,669: +PUB [/visualization/sphere1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,669: +PUB [/visualization/sphere_end1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,670: +PUB [/visualization/sphere_connect1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,670: +PUB [/visualization/ellipsoid_path11] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,670: +PUB [/visualization/ellipsoid_path21] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,670: +PUB [/visualization/coord_axes1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,670: +PUB [/visualization/trajectory2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,670: +PUB [/visualization/ellipsoid_dilate2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,671: +PUB [/visualization/ellipsoid2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,671: +PUB [/visualization/polyhedra2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,671: +PUB [/visualization/path2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,671: +PUB [/visualization/keypoints2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,671: +PUB [/visualization/guidepoints2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,671: +PUB [/visualization/ellipsoid_end2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,671: +PUB [/visualization/active_polyhedron2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,672: +PUB [/visualization/sphere2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,672: +PUB [/visualization/sphere_end2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,672: +PUB [/visualization/sphere_connect2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,672: +PUB [/visualization/ellipsoid_path12] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,673: +PUB [/visualization/ellipsoid_path22] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,673: +PUB [/visualization/coord_axes2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,674: +SUB [/global_map] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,674: +PUB [/path] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,691: +PUB [/rawpath_jps_vis] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,691: +PUB [/optipath_jps_vis] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,691: +PUB [/keygrid_jps_vis] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,691: +PUB [/sample_path_jps_vis] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:27,721: +SUB [/trajectory] /s1_r1_trajectory_capture_87418_1785701365377 http://SC-202607101733:38981/
[rosmaster.master][INFO] 2026-08-03 04:09:27,723: +SUB [/trajectory_arm] /s1_r1_trajectory_capture_87418_1785701365377 http://SC-202607101733:38981/
[rosmaster.master][INFO] 2026-08-03 04:09:27,728: publisherUpdate[/rosout] -> http://SC-202607101733:44283/ ['http://SC-202607101733:38981/', 'http://SC-202607101733:42919/', 'http://SC-202607101733:38513/']
[rosmaster.master][INFO] 2026-08-03 04:09:27,729: publisherUpdate[/rosout] -> http://SC-202607101733:44283/ ['http://SC-202607101733:38981/', 'http://SC-202607101733:42919/', 'http://SC-202607101733:38513/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-03 04:09:28,105: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2026-08-03 04:09:33,737: -SUB [/trajectory] /s1_r1_trajectory_capture_87418_1785701365377 http://SC-202607101733:38981/
[rosmaster.master][INFO] 2026-08-03 04:09:33,737: -SUB [/trajectory_arm] /s1_r1_trajectory_capture_87418_1785701365377 http://SC-202607101733:38981/
[rosmaster.master][INFO] 2026-08-03 04:09:33,737: -PUB [/rosout] /s1_r1_trajectory_capture_87418_1785701365377 http://SC-202607101733:38981/
[rosmaster.master][INFO] 2026-08-03 04:09:33,737: -SERVICE [/s1_r1_trajectory_capture_87418_1785701365377/get_loggers] /s1_r1_trajectory_capture_87418_1785701365377 rosrpc://SC-202607101733:42987
[rosmaster.master][INFO] 2026-08-03 04:09:33,737: -SERVICE [/s1_r1_trajectory_capture_87418_1785701365377/set_logger_level] /s1_r1_trajectory_capture_87418_1785701365377 rosrpc://SC-202607101733:42987
[rosmaster.master][INFO] 2026-08-03 04:09:33,739: publisherUpdate[/rosout] -> http://SC-202607101733:44283/ ['http://SC-202607101733:42919/', 'http://SC-202607101733:38513/']
[rosmaster.master][INFO] 2026-08-03 04:09:33,740: publisherUpdate[/rosout] -> http://SC-202607101733:44283/ ['http://SC-202607101733:42919/', 'http://SC-202607101733:38513/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-03 04:09:34,378: -SUB [/odom_converter/converted_odom1] /platform_publisher_87459_1785701367406 http://SC-202607101733:42919/
[rosmaster.master][INFO] 2026-08-03 04:09:34,378: -PUB [/rosout] /platform_publisher_87459_1785701367406 http://SC-202607101733:42919/
[rosmaster.master][INFO] 2026-08-03 04:09:34,378: -PUB [/global_map] /platform_publisher_87459_1785701367406 http://SC-202607101733:42919/
[rosmaster.master][INFO] 2026-08-03 04:09:34,378: -SERVICE [/platform_publisher_87459_1785701367406/get_loggers] /platform_publisher_87459_1785701367406 rosrpc://SC-202607101733:42465
[rosmaster.master][INFO] 2026-08-03 04:09:34,378: -SERVICE [/platform_publisher_87459_1785701367406/set_logger_level] /platform_publisher_87459_1785701367406 rosrpc://SC-202607101733:42465
[rosmaster.master][INFO] 2026-08-03 04:09:34,441: publisherUpdate[/rosout] -> http://SC-202607101733:44283/ ['http://SC-202607101733:38513/']
[rosmaster.master][INFO] 2026-08-03 04:09:34,442: publisherUpdate[/rosout] -> http://SC-202607101733:44283/ ['http://SC-202607101733:38513/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-03 04:09:34,442: publisherUpdate[/global_map] -> http://SC-202607101733:38513/ []
[rosmaster.master][INFO] 2026-08-03 04:09:34,442: publisherUpdate[/global_map] -> http://SC-202607101733:38513/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-03 04:09:34,642: -PUB [/rosout_agg] /rosout http://SC-202607101733:44283/
[rosmaster.master][INFO] 2026-08-03 04:09:34,643: -PUB [/rosout] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,643: -SUB [/rosout] /rosout http://SC-202607101733:44283/
[rosmaster.master][INFO] 2026-08-03 04:09:34,643: -PUB [/trajectory] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,643: -SERVICE [/rosout/get_loggers] /rosout rosrpc://SC-202607101733:37871
[rosmaster.master][INFO] 2026-08-03 04:09:34,643: -PUB [/trajectory_arm] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,644: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://SC-202607101733:37871
[rosmaster.master][INFO] 2026-08-03 04:09:34,644: -PUB [/visualization/target] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,644: -CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2026-08-03 04:09:34,644: -PUB [/finish_simulation] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,645: -PUB [/logger] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,645: publisherUpdate[/rosout] -> http://SC-202607101733:44283/ []
[rosmaster.master][INFO] 2026-08-03 04:09:34,645: -PUB [/visualization/trajectory1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,645: -PUB [/visualization/ellipsoid_dilate1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,646: -PUB [/visualization/ellipsoid1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,646: -PUB [/visualization/quadrotor] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,646: -PUB [/visualization/polyhedra1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,646: -PUB [/visualization/tilt_rate] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,647: -PUB [/visualization/thrust_magnitute] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,647: -PUB [/visualization/path1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,647: -PUB [/visualization/keypoints1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,647: -PUB [/visualization/guidepoints1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,647: -PUB [/visualization/ellipsoid_end1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,648: -PUB [/visualization/active_polyhedron1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,648: -PUB [/visualization/sphere1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,648: -PUB [/visualization/sphere_end1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,648: -PUB [/visualization/sphere_connect1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,648: -PUB [/visualization/ellipsoid_path11] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,649: -PUB [/visualization/ellipsoid_path21] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,649: -PUB [/visualization/coord_axes1] /se3_node http://SC-202607101733:38513/
