time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,qddot1_rad_s2,qddot2_rad_s2,qddot3_rad_s2
0,0.157989852165,0.157989852165,0.157989852165,1.63763054672e-06,-5.84164379092e-06,2.75531434824e-06,-0.00296159403774,0.0105337657885,-0.00496552019627
0.00125,0.157989851136,0.157989855823,0.157989850441,-3.28341877776e-06,1.16943555284e-05,-5.51412977501e-06,-0.00491208488143,0.0175238331224,-0.00826559040092
0.0025,0.157989843956,0.157989881401,0.15798983838,-1.06425816568e-05,3.7967939015e-05,-1.79086616541e-05,-0.0078280597279,0.0279956767827,-0.0132114924867
0.00375,0.15798982453,0.157989950743,0.157989805669,-2.28535680975e-05,8.16835474851e-05,-3.85428609917e-05,-0.0116900156058,0.0419227989198,-0.0197948220688
0.005,0.157989786822,0.15799008561,0.157989742022,-3.98676206714e-05,0.000142774936315,-6.7395716826e-05,-0.0155130046409,0.0557969568519,-0.0263613445725
0.00625,0.157989724861,0.15799030768,0.15798963718,-6.16360796997e-05,0.000221175939615,-0.000104446222423,-0.0192971048932,0.0696182124244,-0.0329110626069
0.0075,0.157989632732,0.15799063855,0.157989480907,-8.81103829045e-05,0.000316820467376,-0.000149673373343,-0.0230423934909,0.0833866247831,-0.0394439787868
0.00875,0.157989504585,0.157991099731,0.157989262996,-0.000119242063427,0.000429642501572,-0.00020305616939,-0.0267489463084,0.0971022498646,-0.0459600951416
0.01,0.157989334627,0.157991712656,0.157988973266,-0.000154982748676,0.000559576092037,-0.000264573611197,-0.0304168388595,0.110765141523,-0.0524594123874
0.01125,0.157989117128,0.157992498671,0.157988601562,-0.000195284160576,0.000706555355379,-0.000334204700358,-0.0340461459587,0.124375351086,-0.0589419313343
0.0125,0.157988846417,0.157993479044,0.157988137755,-0.000240098113572,0.000870514469753,-0.000411928439533,-0.0376369408173,0.137932926273,-0.0654076513854
0.01375,0.157988516883,0.157994674958,0.157987571741,-0.000289376512619,0.00105138767106,-0.000497723828822,-0.0411892958482,0.151437912203,-0.0718565714322
0.015,0.157988122975,0.157996107513,0.157986893445,-0.000343071353193,0.00124910925026,-0.000591569868114,-0.0447032832085,0.164890352463,-0.0782886907274
0.01625,0.157987659204,0.157997797731,0.157986092817,-0.00040113472064,0.00146361355222,-0.00069344555564,-0.048178974339,0.178290287175,-0.0847040064031
0.0175,0.157987120139,0.157999766547,0.157985159831,-0.00046351878904,0.0016948349682,-0.000803329884121,-0.0516164394071,0.191637753062,-0.0911025151538
0.01875,0.157986500407,0.158002034818,0.157984084492,-0.000530175819158,0.00194270793487,-0.000921201843525,-0.0550157469803,0.204932786542,-0.0974842135548
0.02,0.157985794699,0.158004623317,0.157982856827,-0.000601058156491,0.00220716693455,-0.00104704041801,-0.0583769663706,0.218175420559,-0.103849096891
0.02125,0.157984997762,0.158007552736,0.157981466891,-0.000676118235084,0.00248814648627,-0.00118082458575,-0.0617001656536,0.231365684226,-0.110197160805
0.0225,0.157984104403,0.158010843683,0.157979904765,-0.000755308570625,0.00278558114512,-0.00132253332002,-0.0649854109042,0.244503605521,-0.116528399909
0.02375,0.157983109491,0.158014516688,0.157978160557,-0.000838581762345,0.00309940550007,-0.00147214558552,-0.068232769263,0.257589210057,-0.12284280746
0.025,0.157982007949,0.158018592197,0.157976224401,-0.000925890493782,0.00342955417026,-0.00162964033867,-0.0714423057588,0.270622520623,-0.12914037633
0.02625,0.157980794764,0.158023090574,0.157974086457,-0.00101718752674,0.00377596180163,-0.00179499652635,-0.0746140847951,0.283603557631,-0.135421099296
0.0275,0.15797946498,0.158028032102,0.15797173691,-0.00111242570577,0.00413856306434,-0.00196819308691,-0.0777481706734,0.296532339806,-0.141684968256
0.02875,0.1579780137,0.158033436981,0.157969165974,-0.00121155795343,0.00451729265114,-0.00214920894699,-0.0808446262141,0.309408882691,-0.147931974084
0.03,0.157976436085,0.158039325333,0.157966363888,-0.00131453727131,0.00491208527107,-0.00233802302212,-0.083903514539,0.322233199554,-0.154162108322
0.03125,0.157974727357,0.158045717195,0.157963320916,-0.00142131673977,0.00532287565003,-0.00253461421779,-0.0869248968968,0.335005302398,-0.160375360352
0.0325,0.157972882794,0.158052632522,0.157960027352,-0.00153184951355,0.00574959852706,-0.002738961423,-0.0899088339054,0.347725200027,-0.166571719194
