time,segment_id,segment_local_time,u,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
0.0,0,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0,0.01,0.009106326833186185,9.841844481752874e-08,-1.3601212604647563e-08,-0.0600001710346892,2.945919584016096e-05,-4.059328619530322e-06,-5.120453470387044e-05,0.005865309125424577,-0.0008034827906748708,-0.010198573013141329
0.02,0,0.02,0.01821265366637237,7.820425499049972e-07,-1.0713934049381867e-07,-0.06000135981370724,0.00011677608159948438,-1.5905110300312003e-05,-0.00020312627126924514,0.011571587978147014,-0.0015576019273941186,-0.02014358932820824
0.03,0,0.03,0.027318980499558554,2.6215027002503743e-06,-3.560418630966304e-07,-0.06000456084613341,0.00026036185438038444,-3.505304795710422e-05,-0.0004532341113926014,0.017119136524054415,-0.002264225301020824,-0.029835942680645017
0.04,0,0.04,0.03642530733274474,6.171556250160127e-06,-8.309866835329457e-07,-0.06001074337475075,0.0004586307109441463,-6.103752341329692e-05,-0.0007990058941248592,0.022508254729033894,-0.0029252208024180657,-0.03927652680589594
0.05,0,0.05,0.04553163416593093,1.1971117519847934e-05,-1.5980889176996817e-06,-0.060020851465419585,0.0007099998477109264,-9.341159740091096e-05,-0.0012379283958713816,0.027739242558972563,-0.003542456322448927,-0.0484662354394053
0.06,0,0.06,0.05463796099911711,2.054328779202337e-05,-2.7190876833571144e-06,-0.060035804096451054,0.0010128894607597516,-0.0001317470095605978,-0.0017674973303919738,0.03281239997975751,-0.004117799751976485,-0.05740596231661737
0.07,0,0.07,0.0637442878323033,3.23953853084807e-05,-4.251532889215197e-06,-0.06005649524798068,0.0013657227458285218,-0.00017563417844163994,-0.0023852173488008864,0.03772802695727587,-0.004653118981863821,-0.06609660117297644
0.08,0,0.08,0.07285061466548948,4.80189752666874e-05,-6.248972024019847e-06,-0.06008379399134189,0.0017669258983140036,-0.00022468220150195033,-0.0030886020395668066,0.04248642345741471,-0.005150281902974015,-0.0745390457439268
0.09,0,0.09,0.08195694149867566,6.788989981637316e-05,-8.761136945639283e-06,-0.06011854457843957,0.0022149281132718404,-0.00027851885510807333,-0.0038751739285128733,0.04708788944606118,-0.005611156406170148,-0.08273418976491272
0.1,0,0.1,0.09106326833186186,9.246830805611837e-05,-1.1834130670150316e-05,-0.06016156653112363,0.0027081615854165435,-0.00033679059453518346,-0.004742464478816662,0.05153272488910237,-0.0060376103823153,-0.09068292697137852
