time,segment_id,segment_local_time,u,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
0.0,0,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0,0.005,0.0028060089843893405,7.618720771471752e-09,-5.717739287158584e-09,-0.06000000296372328,4.5634020634736885e-06,-3.428307762573621e-06,-1.7787175713907756e-06,0.0018191006692980362,-0.0013694544958515007,-0.0007118730898469731
0.01,0,0.01,0.005612017968778681,6.063696653900464e-08,-4.564848576833506e-08,-0.06000002372904832,1.812861330386854e-05,-1.3675860796699306e-05,-7.122550508670211e-06,0.0036007653051289786,-0.0027276984946135807,-0.0014260379458142338
0.015,0,0.015,0.00841802695316802,2.035968736278785e-07,-1.5374834423749082e-07,-0.060000080149994015,4.050907806925677e-05,-3.068661240682128e-05,-1.6042834634321288e-05,0.005345243713655905,-0.004074734312242774,-0.0021424453646544006
0.02,0,0.02,0.011224035937557362,4.801109226807733e-07,-3.636932149602653e-07,-0.060000190136643324,7.151948973852605e-05,-5.440452747716646e-05,-2.855065975459009e-05,0.0070527857010419,-0.005410564264695615,-0.002861046143120091
0.025,0,0.025,0.014030044921946703,9.328681838118451e-07,-7.088788515728891e-07,-0.060000371653913205,0.00011097579072137937,-8.477358247174442e-05,-4.465686965948578e-05,0.008723641073450038,-0.006735190667928636,-0.003581791077963925
0.03,0,0.03,0.01683605390633604,1.6036405617608027e-06,-1.222420918981096e-06,-0.060000642720324515,0.00015869517245833509,-0.00012173776543434732,-6.43720621227806e-05,0.010358059637043403,-0.008048615837898369,-0.0043046309659385195
0.035,0,0.035,0.019642062890725384,2.5332890410469895e-06,-1.9371550512590413e-06,-0.06000102140677196,0.00021449607542072725,-0.0001652410759885502,-8.770658890200995e-05,0.011956291197985079,-0.009350842090561352,-0.005029516603796495
0.04,0,0.04,0.022448071875114724,3.761769931123451e-06,-2.885636909548206e-06,-0.060001525835293966,0.0002781981891107049,-0.00021522752533771047,-0.00011467055573847222,0.013518585562438136,-0.010641871741874111,-0.005756398788290465
0.045,0,0.045,0.025254080859504063,5.328141111531021e-06,-4.10014223995632e-06,-0.06000217417784265,0.0003496224520612327,-0.0002716411362649685,-0.00014527382235722893,0.01504519253656566,-0.011921707107793188,-0.006485228316173055
0.05,0,0.05,0.028060089843893406,7.270568277052396e-06,-5.612666931456272e-06,-0.060002984655053694,0.0004285910518360908,-0.00033442594313324713,-0.00017952600246710484,0.016536361926530737,-0.013190350504275111,-0.00721595598419688
0.055,0,0.055,0.030866098828282743,9.6263311828662e-06,-7.454927073785012e-06,-0.060003975535016296,0.0005149274250298742,-0.00040352599188525184,-0.00021743646376068746,0.017992343538496432,-0.014447804247276414,-0.007948532589114553
0.06,0,0.06,0.03367210781267208,1.2431829889701093e-05,-9.658359015342489e-06,-0.06000516513204306,0.0006084562572679945,-0.000478885340043471,-0.0002590143279143278,0.01941338717862584,-0.01569407065275363,-0.008682908927678703
