time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,qddot1_rad_s2,qddot2_rad_s2,qddot3_rad_s2
0,0.157989852165,0.157989852165,0.157989852165,-7.02469908092e-05,1.30653888597e-05,5.02781110079e-05,0.0635217183422,-0.0119015719861,-0.0454225566408
0.0025,0.157989940414,0.157989835623,0.157989789064,0.000140846570318,-2.62989355626e-05,-0.000100759032673,0.105353130559,-0.0195898875518,-0.0754071583039
0.005,0.157990556398,0.15798972067,0.15798934837,0.000456518661988,-8.48840488992e-05,-0.000326757680511,0.167889504361,-0.0310221119193,-0.120262789194
0.0075,0.157992223008,0.157989411203,0.157988155275,0.000980294092123,-0.000181409495159,-0.00070207297864,0.250709844378,-0.0459981731908,-0.179747207687
0.01,0.157995457868,0.157988813623,0.157985838005,0.00171006788388,-0.000314874914853,-0.00122549371895,0.332689108307,-0.0605749133157,-0.238747750316
0.0125,0.158000773347,0.157987836828,0.157982027807,0.00264373963366,-0.000484284061738,-0.00189581173022,0.413828983258,-0.0747539177667,-0.297265640254
0.015,0.158008676566,0.157986392202,0.157976358946,0.00377921280017,-0.000688644503686,-0.00271182192022,0.494130876296,-0.0885366536359,-0.355302117408
0.0175,0.158019669411,0.157984393606,0.157968468697,0.00511439401514,-0.000926967329917,-0.00367232231726,0.573595923471,-0.101924473395,-0.412858437412
0.02,0.158034248536,0.157981757366,0.157957997335,0.00664719241752,-0.00119826687066,-0.00477611410728,0.652224999556,-0.114918618639,-0.469935870324
0.0225,0.158052905373,0.157978402271,0.157944588127,0.00837551901292,-0.00150156042311,-0.00602200166888,0.730018726446,-0.127520223127,-0.526535700187
0.025,0.158076126132,0.157974249564,0.157927887326,0.0102972860498,-0.0018358679863,-0.00740879260821,0.806977481815,-0.139730316517,-0.582659224131
0.0275,0.158104391803,0.157969222931,0.157907544164,0.012410406422,-0.0022002120057,-0.00893529778953,0.883101408854,-0.151549827994,-0.638307751029
0.03,0.158138178164,0.157963248504,0.157883210837,0.014712793094,-0.00259361712627,-0.0106003313634,0.958390424266,-0.162979589309,-0.693482601149
0.0325,0.158177955769,0.157956254846,0.157854542507,0.0172023585433,-0.00301510995224,-0.0124027107953,1.03284422702,-0.17402033837,-0.74818510531
0.035,0.158224189956,0.157948172954,0.157821197283,0.0198770142291,-0.00346371881812,-0.0143412568899,1.10646230733,-0.184672722758,-0.802416603145
0.0375,0.15827734084,0.157938936252,0.157782836222,0.02273467008,-0.00393847356603,-0.016414793811,1.17924395481,-0.194937302887,-0.85617844281
0.04,0.158337863307,0.157928480586,0.157739123314,0.0257732340031,-0.00443840533255,-0.018622149104,1.25118826722,-0.204814555449,-0.90947198033
0.0425,0.15840620701,0.157916744225,0.157689725477,0.0289906114161,-0.00496254634328,-0.0209621537127,1.32229415883,-0.214304876511,-0.96229857788
0.045,0.158482816364,0.157903667854,0.157634312546,0.0323847047973,-0.00550992971511,-0.0234336419934,1.39256036865,-0.223408584956,-1.01465960323
