[rosmaster.main][INFO] 2026-08-02 17:47:56,236: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2026-08-02 17:47:56,236: Starting ROS Master Node
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/press/num_points] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/press/inter_points] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/press/object/position] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/press/object/quaternion] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/press/start_pt] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/press/end_pt] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/write/num_points] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/write/inter_points] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/write/object/position] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/write/object/quaternion] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/write/start_pt] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/write/end_pt] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/num_pre_point] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/num_post_point] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/scale] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/staticR] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/dynar] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/upper_arm] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/lower_arm] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/rate] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/mass] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/debug] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/debug_endEffector] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/task] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/object_height] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/MapTopic] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/TargetTopic] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/OdomFrame] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/UpperArm] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/LowerArm] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/StaticRadius] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/EndEffectorRadius] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/MapHeight] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/PolyhedronBox] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/MaxLengthLine] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/Rho] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/TotalT] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/QdIntervals] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/HorizHalfLen] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/VertHalfLen] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/SafeMargin] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/BiasArmToBody] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/VelMax] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/ThrustAccMin] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/ThrustAccMax] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,355: +PARAM [/se3_node/BodyRateMax] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/InitVel] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/ArmVelMax] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/BoundArmZ] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/TaskArmZ] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/EEDownVel] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/ObjectHeight] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/GravAcc] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/PenaltyPVTB] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/PenaltyArm] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/PrintCost] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/UseC2Diffeo] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/MultiLayerOpt] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/OptRelTol1] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/OptRelTol2] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/S_CurvCoeff] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/Restart] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/TrajVizWidth] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/TrajVizRGB] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/EllipsoidPath] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/QuadEllipsoidVizRGBA] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/EEEllipsoidVizRGBA] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/QuadrotorPath] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/PenaltyGraspWeight] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/OrientationR] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/GraspR] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/PlatformR] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/SmoothR] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/CollectData] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/CoordinateNum] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/use_quadrotor_odom] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/use_object_odom] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/se3_node/overlap] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/map/x_size] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/map/y_size] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/map/z_size] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/map/origin_x] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/map/origin_y] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/map/origin_z] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/map/resolution] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/map/world_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/world_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/jps/resolution] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/jps/lambda_heu] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,356: +PARAM [/jps/allocate_num] by /roslaunch
[rosmaster.master][INFO] 2026-08-02 17:47:59,399: +PUB [/rosout] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,399: +SERVICE [/se3_node/get_loggers] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,399: +SERVICE [/se3_node/set_logger_level] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,400: +CACHEDPARAM [/rosout_disable_topics_generation] by /se3_node
[rosmaster.master][INFO] 2026-08-02 17:47:59,401: +SUB [/odom_converter/converted_odom1] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,401: +PUB [/trajectory] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,402: +PUB [/trajectory_arm] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,403: +SUB [/start_trigger] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,404: +SUB [/publish_trigger] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,404: +PUB [/visualization/target] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,404: +PUB [/finish_simulation] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,404: +PUB [/logger] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,417: +PUB [/visualization/trajectory1] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,417: +PUB [/visualization/ellipsoid_dilate1] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,418: +PUB [/visualization/ellipsoid1] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,418: +PUB [/visualization/quadrotor] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,418: +PUB [/visualization/polyhedra1] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,418: +PUB [/visualization/tilt_rate] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,419: +PUB [/visualization/thrust_magnitute] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,419: +PUB [/visualization/path1] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,419: +PUB [/visualization/keypoints1] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,419: +PUB [/visualization/guidepoints1] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,419: +PUB [/visualization/ellipsoid_end1] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,419: +PUB [/visualization/active_polyhedron1] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,420: +PUB [/visualization/sphere1] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,420: +PUB [/visualization/sphere_end1] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,420: +PUB [/visualization/sphere_connect1] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,420: +PUB [/visualization/ellipsoid_path11] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,420: +PUB [/visualization/ellipsoid_path21] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,420: +PUB [/visualization/coord_axes1] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,421: +PUB [/visualization/trajectory2] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,421: +PUB [/visualization/ellipsoid_dilate2] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,421: +PUB [/visualization/ellipsoid2] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,421: +PUB [/visualization/polyhedra2] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,421: +PUB [/visualization/path2] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,422: +PUB [/visualization/keypoints2] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,422: +PUB [/visualization/guidepoints2] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,422: +PUB [/visualization/ellipsoid_end2] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,422: +PUB [/visualization/active_polyhedron2] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,422: +PUB [/visualization/sphere2] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,422: +PUB [/visualization/sphere_end2] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,423: +PUB [/visualization/sphere_connect2] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,423: +PUB [/visualization/ellipsoid_path12] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,423: +PUB [/visualization/ellipsoid_path22] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,423: +PUB [/visualization/coord_axes2] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,424: +SUB [/global_map] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,424: +PUB [/path] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,437: +PUB [/rawpath_jps_vis] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,437: +PUB [/optipath_jps_vis] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,437: +PUB [/keygrid_jps_vis] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,438: +PUB [/sample_path_jps_vis] /se3_node http://SC-202607101733:37851/
[rosmaster.master][INFO] 2026-08-02 17:47:59,444: publisherUpdate[/rosout] -> http://SC-202607101733:43061/ ['http://SC-202607101733:38753/', 'http://SC-202607101733:37851/']
[rosmaster.master][INFO] 2026-08-02 17:47:59,445: publisherUpdate[/rosout] -> http://SC-202607101733:43061/ ['http://SC-202607101733:38753/', 'http://SC-202607101733:37851/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-02 17:47:59,877: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2026-08-02 17:48:05,275: -SUB [/odom_converter/converted_odom1] /platform_publisher_4085_1785664079144 http://SC-202607101733:38753/
[rosmaster.master][INFO] 2026-08-02 17:48:05,275: -PUB [/rosout] /platform_publisher_4085_1785664079144 http://SC-202607101733:38753/
[rosmaster.master][INFO] 2026-08-02 17:48:05,275: -PUB [/global_map] /platform_publisher_4085_1785664079144 http://SC-202607101733:38753/
[rosmaster.master][INFO] 2026-08-02 17:48:05,275: -SERVICE [/platform_publisher_4085_1785664079144/get_loggers] /platform_publisher_4085_1785664079144 rosrpc://SC-202607101733:38481
[rosmaster.master][INFO] 2026-08-02 17:48:05,275: -SERVICE [/platform_publisher_4085_1785664079144/set_logger_level] /platform_publisher_4085_1785664079144 rosrpc://SC-202607101733:38481
[rosmaster.master][INFO] 2026-08-02 17:48:05,368: publisherUpdate[/rosout] -> http://SC-202607101733:43061/ ['http://SC-202607101733:37851/']
[rosmaster.master][INFO] 2026-08-02 17:48:05,369: publisherUpdate[/global_map] -> http://SC-202607101733:37851/ []
[rosmaster.master][INFO] 2026-08-02 17:48:05,369: publisherUpdate[/rosout] -> http://SC-202607101733:43061/ ['http://SC-202607101733:37851/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-02 17:48:05,369: publisherUpdate[/global_map] -> http://SC-202607101733:37851/ []: sec=0.00, exception=[Errno 111] Connection refused
[rosmaster.threadpool][ERROR] 2026-08-02 17:48:05,371: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1165, in single_request
    http_conn = self.send_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1278, in send_request
    self.send_content(connection, request_body)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1308, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python3.8/http/client.py", line 1251, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
  File "/usr/lib/python3.8/http/client.py", line 1011, in _send_output
    self.send(msg)
  File "/usr/lib/python3.8/http/client.py", line 951, in send
    self.connect()
  File "/usr/lib/python3.8/http/client.py", line 922, in connect
    self.sock = self._create_connection(
  File "/usr/lib/python3.8/socket.py", line 808, in create_connection
    raise err
  File "/usr/lib/python3.8/socket.py", line 796, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 111] Connection refused

[rosmaster.master][INFO] 2026-08-02 17:48:05,470: -PUB [/rosout_agg] /rosout http://SC-202607101733:43061/
[rosmaster.master][INFO] 2026-08-02 17:48:05,470: -SUB [/rosout] /rosout http://SC-202607101733:43061/
[rosmaster.master][INFO] 2026-08-02 17:48:05,470: -SERVICE [/rosout/get_loggers] /rosout rosrpc://SC-202607101733:58969
[rosmaster.master][INFO] 2026-08-02 17:48:05,471: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://SC-202607101733:58969
[rosmaster.master][INFO] 2026-08-02 17:48:05,471: -CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.main][INFO] 2026-08-02 17:48:05,524: keyboard interrupt, will exit
[rosmaster.main][INFO] 2026-08-02 17:48:05,524: stopping master...
[rospy.core][INFO] 2026-08-02 17:48:05,524: signal_shutdown [atexit]
