time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,qddot1_rad_s2,qddot2_rad_s2,qddot3_rad_s2
0,0.157989852165,0.157989852165,0.157989852165,2.65368019825e-06,-1.08652208297e-05,-1.1718725915e-05,-0.0048035539578,0.0195992712094,0.0211639561485
0.00125,0.157989850496,0.157989858971,0.157989859515,-5.32321342916e-06,2.17550847594e-05,2.34788014808e-05,-0.00795947584606,0.0325932177333,0.0351520876848
0.0025,0.157989838857,0.157989906553,0.157989910862,-1.72450094169e-05,7.06178235035e-05,7.61614932969e-05,-0.0126743945799,0.0520546235805,0.0560848033274
0.00375,0.157989807384,0.157990035516,0.157990049919,-3.70091998789e-05,0.000151891643711,0.000163690809799,-0.0189104193652,0.0779244961507,0.083863231734
0.005,0.157989746334,0.157990286282,0.157990320089,-6.45210578298e-05,0.00026542906388,0.000285819572632,-0.0250707315871,0.103676450109,0.111444096834
0.00625,0.157989646081,0.157990699088,0.157990764468,-9.96860288467e-05,0.000411082768984,0.000442301051883,-0.0311554576626,0.129310607664,0.138827744786
0.0075,0.157989497119,0.157991313989,0.157991425842,-0.000142409701986,0.000588705583041,0.000632888934597,-0.0371647028203,0.154827070344,0.166014498075
0.00875,0.157989290057,0.157992170852,0.15799234669,-0.000192597785897,0.000798150444844,0.00085733729707,-0.0430985529221,0.180225921508,0.193004658794
0.01,0.157989015624,0.157993309365,0.157993569185,-0.000250156084292,0.00103927038681,0.00111540058158,-0.0489570740569,0.205507224965,0.219798508317
0.01125,0.157988664667,0.157994769028,0.157995135191,-0.00031499047104,0.00131191850726,0.00140683356786,-0.0547403130469,0.230671025074,0.246396305815
0.0125,0.157988228148,0.157996589161,0.157997086269,-0.000387006866909,0.0016159479495,0.00173139134612,-0.0604482980293,0.255717348662,0.272798290729
0.01375,0.15798769715,0.157998808898,0.15799946367,-0.000466111216113,0.00195121187891,0.00208882929469,-0.0660810388098,0.280646203521,0.299004683694
0.015,0.15798706287,0.158001467191,0.158002308342,-0.000552209463933,0.0023175634583,0.00247890305535,-0.0716385276775,0.305457579694,0.325015685371
0.01625,0.157986316626,0.158004602807,0.158005660927,-0.000645207535307,0.00271485582815,0.00290136850811,-0.0771207393399,0.33015144993,0.350831477792
0.0175,0.157985449851,0.15800825433,0.158009561763,-0.000745011312283,0.00314294208312,0.00335598174983,-0.0825276309541,0.354727769292,0.376452226368
0.01875,0.157984454098,0.158012460162,0.158014050882,-0.000851526612692,0.00360167525137,0.00384249907403,-0.087859143855,0.379186476317,0.401878078583
0.02,0.157983321035,0.158017258518,0.158019168011,-0.00096465917192,0.00409090827392,0.00436067694629,-0.0931152034042,0.403527492097,0.42710916365
0.02125,0.15798204245,0.158022687433,0.158024952574,-0.0010843146212,0.00461049398162,0.00491027198316,-0.0982957186949,0.427750721417,0.452145595878
0.0225,0.157980610248,0.158028784753,0.158031443691,-0.00121039846866,0.00516028507746,0.00549104093599,-0.103400584024,0.451856053411,0.476987473871
0.02375,0.157979016454,0.158035588145,0.158038680177,-0.00134281608126,0.00574013411514,0.00610274066783,-0.108429678565,0.475843360772,0.501634880126
0.025,0.157977253208,0.158043135089,0.158046700543,-0.00148147266507,0.00634989347939,0.0067451281363,-0.1133828669,0.499712501207,0.526087883406
0.02625,0.157975312772,0.158051462879,0.158055542997,-0.00162627324851,0.00698941536816,0.00741796037635,-0.118260000266,0.523463317242,0.550346537051
0.0275,0.157973187525,0.158060608627,0.158065245444,-0.00177712266574,0.00765855177249,0.00812099447893,-0.123060916053,0.547095635818,0.574410880819
0.02875,0.157970869965,0.158070609258,0.158075845483,-0.00193392553864,0.00835715445771,0.0088539875784,-0.127785437948,0.570609269167,0.598280942654
0.03,0.157968352711,0.158081501513,0.158087380412,-0.00209658626061,0.00908507494541,0.00961669683556,-0.132433377189,0.594004015718,0.621956736563
0.03125,0.1579656285,0.158093321946,0.158099887225,-0.00226500898162,0.009842164497,0.0104088794198,-0.137004532766,0.617279660099,0.645438264115
0.0325,0.157962690189,0.158106106925,0.158113402611,-0.00243909759252,0.0106282740957,0.0112302924959,-0.141498691625,0.640435972625,0.668725515959
0.03375,0.157959530756,0.158119892631,0.158127962956,-0.00261875571068,0.0114432544286,0.0120806932097,-0.14591562923,0.663472709698,0.691818471813
