[rosmaster.main][INFO] 2026-07-31 17:16:51,313: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2026-07-31 17:16:51,314: Starting ROS Master Node
[rosmaster.master][INFO] 2026-07-31 17:21:53,489: -PUB [/visualization/path1] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,489: -PUB [/visualization/keypoints1] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,490: -PUB [/visualization/guidepoints1] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,490: -PUB [/visualization/ellipsoid_end1] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,490: -PUB [/visualization/active_polyhedron1] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,490: -PUB [/visualization/sphere1] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,490: -PUB [/visualization/sphere_end1] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,490: -PUB [/visualization/sphere_connect1] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,490: -PUB [/visualization/ellipsoid_path11] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,490: -PUB [/visualization/ellipsoid_path21] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,491: -PUB [/visualization/coord_axes1] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,491: -PUB [/visualization/trajectory2] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,491: -PUB [/visualization/ellipsoid_dilate2] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,491: -PUB [/visualization/ellipsoid2] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,491: -PUB [/visualization/polyhedra2] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,491: -PUB [/visualization/path2] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,491: -PUB [/visualization/keypoints2] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,491: -PUB [/visualization/guidepoints2] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,491: -PUB [/visualization/ellipsoid_end2] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,492: -PUB [/visualization/active_polyhedron2] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,492: -PUB [/visualization/sphere2] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,492: -PUB [/visualization/sphere_end2] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,492: -PUB [/visualization/sphere_connect2] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,492: -PUB [/visualization/ellipsoid_path12] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,492: -PUB [/visualization/ellipsoid_path22] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,492: -PUB [/visualization/coord_axes2] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,493: -PUB [/path] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,493: -PUB [/rawpath_jps_vis] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,493: -PUB [/optipath_jps_vis] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,493: -PUB [/keygrid_jps_vis] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,493: -PUB [/sample_path_jps_vis] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,494: -SUB [/odom_converter/converted_odom1] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,494: -SUB [/start_trigger] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,494: -SUB [/publish_trigger] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,494: -SUB [/global_map] /se3_node http://SC-202607101733:37763/
[rosmaster.master][INFO] 2026-07-31 17:21:53,494: -SERVICE [/se3_node/get_loggers] /se3_node rosrpc://SC-202607101733:47285
[rosmaster.master][INFO] 2026-07-31 17:21:53,494: -SERVICE [/se3_node/set_logger_level] /se3_node rosrpc://SC-202607101733:47285
[rosmaster.master][INFO] 2026-07-31 17:21:53,494: -CACHEDPARAM [/rosout_disable_topics_generation] by /se3_node
[rosmaster.master][INFO] 2026-07-31 17:21:53,580: -PUB [/rosout_agg] /rosout http://SC-202607101733:46877/
[rosmaster.master][INFO] 2026-07-31 17:21:53,584: -SUB [/rosout] /rosout http://SC-202607101733:46877/
[rosmaster.master][INFO] 2026-07-31 17:21:53,584: -SERVICE [/rosout/get_loggers] /rosout rosrpc://SC-202607101733:35269
[rosmaster.master][INFO] 2026-07-31 17:21:53,584: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://SC-202607101733:35269
[rosmaster.master][INFO] 2026-07-31 17:21:53,585: -CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.main][INFO] 2026-07-31 17:21:53,640: keyboard interrupt, will exit
[rosmaster.main][INFO] 2026-07-31 17:21:53,640: stopping master...
[rospy.core][INFO] 2026-07-31 17:21:53,640: signal_shutdown [atexit]
