time_s,q1_rad,q2_rad,q3_rad,qdot1_rad_s,qdot2_rad_s,qdot3_rad_s,qddot1_rad_s2,qddot2_rad_s2,qddot3_rad_s2
0,0.157989852165,0.157989852165,0.157989852165,6.50165588212e-06,-2.3300240457e-05,1.10002358262e-05,-0.00590682350392,0.0210453567703,-0.00992402946096
0.0025,0.157989843956,0.157989881401,0.15798983838,-1.30684934447e-05,4.66889515067e-05,-2.20284953834e-05,-0.00974929595756,0.0349459968007,-0.0164989555067
0.005,0.157989786822,0.15799008561,0.157989742022,-4.22448239057e-05,0.000151429743546,-7.14945417073e-05,-0.0154741156237,0.0557440538174,-0.0263445401046
0.0075,0.157989632732,0.15799063855,0.157989480907,-9.04390715633e-05,0.000325409220594,-0.000153751195906,-0.0230036576191,0.0833338369858,-0.0394271786334
0.01,0.157989334627,0.157991712656,0.157988973266,-0.000157263112001,0.000568098928476,-0.000268630434874,-0.0303782530061,0.110712458525,-0.0524426137353
0.0125,0.157988846417,0.157993479044,0.157988137755,-0.000242330336594,0.00087897151322,-0.000415964264583,-0.0375985009256,0.137880336633,-0.0653908514714
0.015,0.157988122975,0.157996107513,0.157986893445,-0.000345255616629,0.00125750061164,-0.000595584692231,-0.044664986661,0.164837846066,-0.0782718869992
0.0175,0.157987120139,0.157999766547,0.157985159831,-0.000465655269899,0.00170316074355,-0.000807323699579,-0.0515782820983,0.191585319786,-0.0910857044815
0.02,0.157985794699,0.158004623317,0.157982856827,-0.000603147027121,0.00221542721057,-0.00105101321464,-0.0583389457631,0.218123049924,-0.103832277212
0.0225,0.157984104403,0.158010843683,0.157979904765,-0.000757349998715,0.00279377599317,-0.00132648508564,-0.0649475234844,0.244451288057,-0.11651156826
0.025,0.157982007949,0.158018592197,0.157976224401,-0.000927884644543,0.00343768365085,-0.00163357105594,-0.0714045482738,0.270570246644,-0.129123530206
0.0275,0.15797946498,0.158028032102,0.15797173691,-0.00111437274008,0.00414662722639,-0.00197210273667,-0.0777105404111,0.296480099946,-0.141668105291
0.03,0.157976436085,0.158039325333,0.157966363888,-0.0013164373466,0.00492008415058,-0.00234191158239,-0.0838660084142,0.322180984735,-0.154145226023
0.0325,0.157972882794,0.158052632522,0.157960027352,-0.00153370278215,0.00575753215006,-0.00274282886679,-0.0898714488073,0.347673001438,-0.166554815095
0.035,0.157968767571,0.158068112994,0.157952649743,-0.00176579459064,0.00665844915777,-0.00317468565787,-0.0957273462717,0.372956214836,-0.178896785652
0.0375,0.157964053821,0.158085924768,0.157944153924,-0.00201233951351,0.00762231322424,-0.00363731279505,-0.10143417434,0.398030654844,-0.191171041415
0.04,0.157958705874,0.15810622456,0.157934463179,-0.00227296546234,0.00864860243199,-0.00413054086494,-0.106992395352,0.422896318009,-0.203377476566
0.0425,0.157952688993,0.15812916778,0.157923501219,-0.00254730149027,0.00973679481429,-0.00465420017788,-0.112402460779,0.447553167895,-0.215515976443
0.045,0.157945969366,0.158154908534,0.157911192178,-0.00283497776623,0.0108863682715,-0.00520812074716,-0.117664811574,0.472001135935,-0.22758641764
0.0475,0.157938514104,0.158183599622,0.157897460616,-0.00313562554814,0.012096800494,-0.00579213226608,-0.122779878353,0.496240122843,-0.239588667625
0.05,0.157930291239,0.158215392537,0.157882231517,-0.003448877158,0.0133675688857,-0.00640606408528,-0.12774808182,0.520269998736,-0.251522585462
0.0525,0.157921269719,0.158250437466,0.157865430295,-0.00377436595724,0.0146981504876,-0.00704974519339,-0.1325698328,0.544090604748,-0.2633880219
0.055,0.157911419409,0.158288883289,0.157846982791,-0.004111726322,0.0160880219094,-0.00772300419478,-0.137245532725,0.5677017539,-0.275184819118
0.0575,0.157900711087,0.158330877576,0.157826815274,-0.00446059362087,0.0175366592571,-0.00842566928898,-0.14177557377,0.59110323118,-0.286912811411
0.06,0.157889116441,0.158376566585,0.157804854445,-0.00482060419085,0.0190435380653,-0.00915756825184,-0.146160339156,0.614294795147,-0.298571825015
0.0625,0.157876608066,0.158426095266,0.157781027433,-0.00519139531665,0.0206081332329,-0.00991852841405,-0.150400203616,0.637276178868,-0.310161678109
0.065,0.157863159464,0.158479607251,0.157755261803,-0.00557260520893,0.0222299189597,-0.0107083766424,-0.154495533291,0.660047090477,-0.321682181497
0.0675,0.15784874504,0.158537244861,0.15772748555,-0.00596387298311,0.0239083686853,-0.0115269393215,-0.158446686171,0.682607214203,-0.333133138302
0.07,0.157833340099,0.158599149095,0.157697627106,-0.00636483863978,0.0256429550307,-0.0123740423339,-0.16225401267,0.704956211032,-0.344514344111
0.0725,0.157816920847,0.158665459636,0.157665615338,-0.00677514304646,0.0274331497404,-0.0132495110421,-0.165917855677,0.72709371973,-0.355825587297
0.075,0.157799464384,0.158736314844,0.157631379551,-0.00719442791817,0.0292784236293,-0.0141531702704,-0.169438550417,0.749019358245,-0.367066648997
0.0775,0.157780948707,0.158811851754,0.157594849487,-0.00762233579854,0.0311782465316,-0.0150848442871,-0.172816425428,0.770732724006,-0.378237303424
0.08,0.157761352705,0.158892206076,0.157555955329,-0.00805851004531,0.0331320872494,-0.0160443567875,-0.176051802629,0.792233394434,-0.389337317763
0.0825,0.157740656157,0.15897751219,0.157514627703,-0.00850259481169,0.0351394135038,-0.0170315308759,-0.179144997166,0.813520928525,-0.400366452382
0.085,0.157718839731,0.159067903144,0.157470797675,-0.00895423503113,0.037199691892,-0.0180461890494,-0.182096318131,0.834594867874,-0.41132446098
0.0875,0.157695884982,0.15916351065,0.157424396758,-0.00941307640234,0.0393123878432,-0.0190881531808,-0.184906068883,0.855454737038,-0.422211090677
0.09,0.157671774349,0.159264465083,0.157375356909,-0.00987876537555,0.0414769655772,-0.0201572445028,-0.187574547272,0.876100044376,-0.433026082113
0.0925,0.157646491155,0.159370895478,0.157323610535,-0.0103509491387,0.0436928880651,-0.0212532835913,-0.190102045545,0.896530283177,-0.443769169561
0.095,0.157620019603,0.159482929523,0.157269090491,-0.0108292756033,0.0459596169931,-0.0223760903506,-0.19248885101,0.91674493266,-0.454440081032
0.0975,0.157592344777,0.159600693563,0.157211730083,-0.0113133933938,0.0482766127284,-0.0235254839965,-0.19473524639,0.936743458757,-0.465038538282
0.1,0.157563452636,0.159724312587,0.157151463071,-0.0118029518352,0.0506433342868,-0.024701283042,-0.196841509687,0.956525314786,-0.475564257173
0.1025,0.157533330018,0.159853910234,0.157088223668,-0.0122976009422,0.0530592393023,-0.0259033052824,-0.198807914852,0.97608994233,-0.486016947435
0.105,0.157501964632,0.159989608783,0.157021946545,-0.0127969914095,0.0555237839985,-0.0271313677792,-0.200634732109,0.995436772503,-0.496396313034
0.1075,0.157469345061,0.160131529154,0.156952566829,-0.0133007746027,0.0580364231648,-0.0283852868475,-0.202322227877,1.01456522667,-0.506702052147
0.11,0.157435460759,0.160279790899,0.15688002011,-0.0138086025489,0.0605966101318,-0.0296648780399,-0.203870665131,1.033474717,-0.516933856928
0.1125,0.157400302048,0.160434512205,0.156804242439,-0.0143201279284,0.0632037967498,-0.0309699561322,-0.205280304178,1.05216464772,-0.527091414266
0.115,0.157363860119,0.160595809883,0.15672517033,-0.0148350040698,0.0658574333704,-0.0323003351113,-0.206551402355,1.07063441586,-0.537174405562
0.1175,0.157326127028,0.160763799372,0.156642740763,-0.0153528849402,0.0685569688291,-0.03365582816,-0.20768421436,1.08888341209,-0.547182506462
0.12,0.157287095694,0.160938594727,0.156556891189,-0.0158734251416,0.0713018504309,-0.0350362476436,-0.208678993153,1.10691102176,-0.557115387263
0.1225,0.157246759902,0.161120308624,0.156467559525,-0.0163962799059,0.0740915239379,-0.0364414050963,-0.209535989492,1.12471662547,-0.566972713116
0.125,0.157205114295,0.161309052347,0.156374684163,-0.016921105089,0.0769254335582,-0.0378711112091,-0.210255452603,1.14229960013,-0.576754143893
0.1275,0.157162154377,0.161504935791,0.156278203969,-0.0174475571689,0.0798030219385,-0.0393251758158,-0.210837630492,1.15965932,-0.586459333957
0.13,0.157117876509,0.161708067457,0.156178058284,-0.0179752932415,0.0827237301583,-0.0408034078789,-0.211282769938,1.17679515745,-0.596087932934
0.1325,0.15707227791,0.161918554442,0.15607418693,-0.0185039710186,0.0856869977258,-0.0423056154804,-0.211591117365,1.19370648347,-0.605639585407
0.135,0.157025356654,0.162136502445,0.155966530207,-0.0190332488283,0.0886922625756,-0.043831605806,-0.211762918552,1.21039266879,-0.61511393067
0.1375,0.156977111666,0.162362015755,0.155855028901,-0.0195627856114,0.0917389610697,-0.0453811851338,-0.211798419025,1.22685308497,-0.62451060324
0.14,0.156927542726,0.162595197251,0.155739624281,-0.0200922409234,0.0948265280005,-0.0469541588222,-0.211697864739,1.24308710514,-0.633829232717
0.1425,0.156876650462,0.162836148395,0.155620258107,-0.0206212749351,0.0979543965954,-0.0485503312974,-0.211461501883,1.25909410465,-0.643069444043
0.145,0.156824436351,0.163084969234,0.155496872625,-0.0211495484328,0.101121998524,-0.0501695060424,-0.211089577489,1.27487346199,-0.652230857137
0.1475,0.156770902719,0.163341758388,0.155369410576,-0.0216767228225,0.104328763905,-0.0518114855831,-0.210582339583,1.29042455978,-0.66131308725
0.15,0.156716052737,0.163606613053,0.155237815197,-0.0222024601308,0.107574121323,-0.0534760714786,-0.20994003748,1.30574678543,-0.670315745052
0.1525,0.156659890419,0.163879628994,0.155102030219,-0.0227264230099,0.110857497833,-0.0551630643083,-0.209162922422,1.32083953211,-0.679238436474
0.155,0.156602420622,0.164160900542,0.154961999875,-0.0232482747429,0.114178318983,-0.056872263661,-0.208251247251,1.33570219975,-0.688080763096
0.1575,0.156543649045,0.164450520589,0.154817668901,-0.0237676792462,0.117536008831,-0.0586034681238,-0.207205267015,1.35033419548,-0.69684232157
0.16,0.156483582226,0.164748580586,0.154668982535,-0.0242843010779,0.120929989961,-0.0603564752689,-0.206025239483,1.3647349346,-0.705522704046
0.1625,0.15642222754,0.165055170539,0.154515886524,-0.0247978054436,0.124359683504,-0.062131081644,-0.20471142518,1.37890384162,-0.714121498726
0.165,0.156359593198,0.165370379004,0.154358327127,-0.0253078582038,0.127824509169,-0.0639270827625,-0.203264087694,1.39284035086,-0.722638288932
0.1675,0.156295688249,0.165694293085,0.154196251111,-0.0258141258821,0.131323885259,-0.0657442730887,-0.201683493914,1.4065439072,-0.731072653419
0.17,0.156230522569,0.16602699843,0.154029605761,-0.0263162756734,0.134857228705,-0.0675824460296,-0.199969914743,1.42001396712,-0.739424167113
0.1725,0.15616410687,0.166368579228,0.15385833888,-0.0268139754558,0.138423955094,-0.0694413939243,-0.19812362491,1.43324999939,-0.747692400321
0.175,0.156096452692,0.166719118206,0.153682398791,-0.027306893798,0.142023478702,-0.0713209080312,-0.196144903298,1.44625148562,-0.755876918844
0.1775,0.156027572401,0.167078696622,0.15350173434,-0.0277946999723,0.145655212522,-0.0732207785185,-0.194034033596,1.45901792149,-0.763977284475
0.18,0.155957479192,0.167447394268,0.153316294899,-0.028277063966,0.149318568309,-0.0751407944536,-0.191791304384,1.47154881728,-0.771993054727
0.1825,0.155886187081,0.167825289464,0.153126030368,-0.0287536564942,0.153012956609,-0.0770807437921,-0.189417009322,1.4838436984,-0.779923782828
0.185,0.155813710909,0.168212459051,0.15293089118,-0.0292241490126,0.156737786801,-0.0790404133677,-0.186911447511,1.49590210663,-0.787769017769
0.1875,0.155740066336,0.168608978398,0.152730828301,-0.0296882137317,0.160492467142,-0.081019588881,-0.184274924147,1.50772360066,-0.795528304369
0.19,0.155665269841,0.169014921387,0.152525793236,-0.0301455236333,0.164276404804,-0.0830180548895,-0.181507750297,1.51930775664,-0.803201183484
0.1925,0.155589338718,0.169430360422,0.152315738027,-0.0305957524832,0.168089005925,-0.0850355947984,-0.178610243306,1.5306541691,-0.810787191652
0.195,0.155512291078,0.169855366417,0.152100615262,-0.0310385748498,0.17192967565,-0.0870719908478,-0.175582727486,1.54176245175,-0.818285861213
0.1975,0.155434145844,0.1702900088,0.151880378072,-0.0314736661207,0.175797818184,-0.0891270241044,-0.172425533896,1.552632238,-0.825696720667
0.2,0.155354922748,0.170734355508,0.151654980141,-0.0319007025193,0.17969283684,-0.0912004744511,-0.169139000859,1.56326318174,-0.83301929429
0.2025,0.155274642331,0.171188472984,0.1514243757,-0.032319361125,0.183614134093,-0.0932921205759,-0.165723474526,1.57365495814,-0.840253102306
0.205,0.155193325942,0.171652426178,0.151188519538,-0.0327293198919,0.187561111631,-0.0954017399627,-0.162179308737,1.58380726409,-0.847397661001
0.2075,0.155110995732,0.172126278542,0.150947367,-0.0331302576686,0.191533170413,-0.0975291088809,-0.158506865375,1.59371981887,-0.854452482529
0.21,0.155027674654,0.17261009203,0.150700873994,-0.0335218542188,0.195529710725,-0.0996740023753,-0.154706515031,1.6033923653,-0.861417075156
0.2125,0.154943386461,0.173103927096,0.150448996989,-0.0339037902438,0.199550132239,-0.101836194257,-0.150778636989,1.61282466979,-0.868290943003
0.215,0.154858155703,0.173607842691,0.150191693022,-0.0342757474038,0.203593834074,-0.10401545709,-0.146723619343,1.62201652304,-0.875073586312
0.2175,0.154772007724,0.174121896266,0.149928919703,-0.0346374083405,0.207660214855,-0.106211562188,-0.142541859782,1.63096774106,-0.88176450169
0.22,0.154684968661,0.174646143766,0.149660635211,-0.0349884567027,0.211748672779,-0.108424279599,-0.138233765625,1.63967816538,-0.8883631814
0.2225,0.15459706544,0.17518063963,0.149386798305,-0.0353285771686,0.215858605682,-0.110653378095,-0.13379975389,1.64814766378,-0.894869113654
0.225,0.154508325775,0.175725436794,0.149107368321,-0.0356574554721,0.219989411098,-0.112898625167,-0.129240251932,1.65637613086,-0.901281783223
0.2275,0.154418778163,0.176280586686,0.148822305179,-0.0359747784283,0.224140486336,-0.115159787011,-0.124555697614,1.66436348856,-0.907600670993
0.23,0.154328451883,0.176846139226,0.148531569386,-0.0362802339602,0.228311228541,-0.117436628522,-0.119746539564,1.6721096868,-0.913825253637
0.2325,0.154237376993,0.177422142828,0.148235122037,-0.0365735111261,0.23250103477,-0.11972891328,-0.114813237513,1.679614704,-0.919955004085
0.235,0.154145584327,0.1780086444,0.14793292482,-0.0368543001477,0.236709302061,-0.122036403542,-0.109756262327,1.68687854729,-0.925989391609
